round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
5032,0,49.75%,76.87%,0.3617,"[0.6965003609657288, 0.30349960923194885]"
5033,0,49.74%,76.88%,0.3825,"[0.6821542382240295, 0.31784576177597046]"
5034,1,49.75%,76.88%,0.6514,"[0.478666752576828, 0.5213332176208496]"
5035,1,49.76%,76.89%,0.3740,"[0.31202349066734314, 0.6879765391349792]"
5036,0,49.75%,76.89%,0.6656,"[0.5139704346656799, 0.48602959513664246]"
5037,1,49.76%,76.88%,0.7210,"[0.5137439966201782, 0.4862560033798218]"
5038,0,49.75%,76.88%,0.5147,"[0.5977065563201904, 0.4022934138774872]"
5039,0,49.74%,76.88%,0.3633,"[0.6953913569450378, 0.30460867285728455]"
5040,1,49.75%,76.89%,0.3675,"[0.30751368403434753, 0.6924862861633301]"
5041,0,49.74%,76.89%,0.3893,"[0.6775612831115723, 0.32243871688842773]"
5042,0,49.73%,76.90%,0.3898,"[0.6772023439407349, 0.3227976858615875]"
5043,1,49.74%,76.90%,0.3566,"[0.2999446988105774, 0.7000553011894226]"
5044,1,49.75%,76.89%,0.7042,"[0.5055115222930908, 0.4944884777069092]"
5045,1,49.76%,76.89%,0.6676,"[0.4870453476905823, 0.5129547119140625]"
5046,0,49.75%,76.90%,0.3517,"[0.7034763097763062, 0.29652369022369385]"
5047,0,49.74%,76.90%,0.3874,"[0.6787878274917603, 0.32121220231056213]"
5048,1,49.75%,76.91%,0.3614,"[0.30332064628601074, 0.696679413318634]"
5049,0,49.74%,76.91%,0.5327,"[0.587040364742279, 0.41295963525772095]"
5050,0,49.73%,76.92%,0.3841,"[0.6810840368270874, 0.318915992975235]"
5051,0,49.72%,76.92%,0.3974,"[0.6720489859580994, 0.32795101404190063]"
5052,1,49.73%,76.90%,0.7303,"[0.5182445645332336, 0.48175543546676636]"
5053,1,49.74%,76.91%,0.3779,"[0.31470680236816406, 0.6852931976318359]"
5054,1,49.75%,76.89%,0.7017,"[0.5042824149131775, 0.49571752548217773]"
5055,1,49.76%,76.90%,0.6696,"[0.48810678720474243, 0.5118932127952576]"
5056,0,49.75%,76.88%,0.7155,"[0.48895707726478577, 0.5110428929328918]"
5057,0,49.74%,76.89%,0.6487,"[0.5227285027503967, 0.47727149724960327]"
5058,0,49.73%,76.87%,0.7102,"[0.4915654957294464, 0.5084345936775208]"
5059,1,49.74%,76.88%,0.6212,"[0.46270596981048584, 0.5372940301895142]"
5060,0,49.73%,76.88%,0.3968,"[0.6724352240562439, 0.32756471633911133]"
5061,0,49.72%,76.89%,0.3845,"[0.6808226704597473, 0.3191772997379303]"
5062,1,49.73%,76.87%,0.7009,"[0.5038766264915466, 0.49612337350845337]"
5063,0,49.72%,76.88%,0.5413,"[0.5819848775863647, 0.41801512241363525]"
5064,0,49.71%,76.88%,0.5744,"[0.5630189180374146, 0.43698108196258545]"
5065,0,49.70%,76.89%,0.3713,"[0.6898574829101562, 0.3101424276828766]"
5066,1,49.71%,76.89%,0.6698,"[0.4881782531738281, 0.5118217468261719]"
5067,1,49.72%,76.89%,0.3721,"[0.31069567799568176, 0.6893042922019958]"
5068,0,49.71%,76.90%,0.3717,"[0.6895482540130615, 0.3104517459869385]"
5069,1,49.72%,76.88%,0.6933,"[0.5000743269920349, 0.4999257028102875]"
5070,1,49.73%,76.87%,0.8960,"[0.5917966961860657, 0.4082033634185791]"
5071,1,49.74%,76.87%,0.3335,"[0.2835615277290344, 0.7164385318756104]"
5072,1,49.75%,76.86%,0.7512,"[0.5282139778137207, 0.4717860221862793]"
5073,0,49.74%,76.86%,0.3965,"[0.6726736426353455, 0.3273264169692993]"
5074,1,49.75%,76.85%,0.8894,"[0.5891080498695374, 0.41089195013046265]"
5075,1,49.76%,76.83%,0.8828,"[0.5863855481147766, 0.4136144816875458]"
5076,0,49.75%,76.84%,0.4697,"[0.6251647472381592, 0.3748353123664856]"
5077,0,49.74%,76.84%,0.3697,"[0.6909576058387756, 0.30904239416122437]"
5078,0,49.73%,76.85%,0.3429,"[0.7097082138061523, 0.2902916967868805]"
5079,1,49.74%,76.83%,0.7320,"[0.5190585255622864, 0.48094144463539124]"
5080,1,49.75%,76.84%,0.6653,"[0.48586827516555786, 0.5141317248344421]"
5081,0,49.74%,76.84%,0.5510,"[0.5763928890228271, 0.42360711097717285]"
5082,1,49.75%,76.82%,0.7488,"[0.527052104473114, 0.4729478657245636]"
5083,1,49.76%,76.83%,0.6128,"[0.4581691026687622, 0.541830837726593]"
5084,0,49.75%,76.83%,0.3535,"[0.7022378444671631, 0.2977621853351593]"
5085,0,49.74%,76.84%,0.3754,"[0.6870377063751221, 0.31296229362487793]"
5086,0,49.73%,76.84%,0.3610,"[0.6969921588897705, 0.3030078411102295]"
5087,1,49.74%,76.85%,0.3728,"[0.31117939949035645, 0.6888206005096436]"
5088,1,49.75%,76.85%,0.3709,"[0.3098578453063965, 0.6901422142982483]"
5089,0,49.74%,76.86%,0.3388,"[0.7126395106315613, 0.28736042976379395]"
5090,1,49.75%,76.86%,0.6746,"[0.4906517267227173, 0.5093483328819275]"
5091,1,49.76%,76.87%,0.6399,"[0.472654789686203, 0.5273452401161194]"
5092,1,49.77%,76.87%,0.6585,"[0.48238542675971985, 0.5176145434379578]"
5093,1,49.78%,76.86%,0.7094,"[0.508082389831543, 0.4919176697731018]"
5094,0,49.77%,76.84%,0.7579,"[0.46867284178733826, 0.5313272476196289]"
5095,0,49.76%,76.84%,0.3309,"[0.7182965874671936, 0.2817034125328064]"
5096,1,49.77%,76.85%,0.3423,"[0.28989484906196594, 0.7101051807403564]"
5097,1,49.78%,76.85%,0.6275,"[0.46605420112609863, 0.5339457988739014]"
5098,0,49.77%,76.86%,0.3755,"[0.6869442462921143, 0.31305575370788574]"
5099,1,49.78%,76.84%,0.9234,"[0.6028413772583008, 0.39715859293937683]"
5100,0,49.77%,76.85%,0.4921,"[0.6113584041595459, 0.38864150643348694]"
5101,0,49.76%,76.85%,0.3396,"[0.7120400667190552, 0.2879599332809448]"
5102,0,49.76%,76.86%,0.3557,"[0.7006585597991943, 0.2993414103984833]"
5103,0,49.75%,76.86%,0.3630,"[0.695561408996582, 0.30443862080574036]"
5104,1,49.76%,76.85%,0.6934,"[0.5001289248466492, 0.49987107515335083]"
5105,1,49.76%,76.85%,0.4108,"[0.33688727021217346, 0.6631126999855042]"
5106,1,49.77%,76.84%,0.7010,"[0.5038867592811584, 0.49611327052116394]"
5107,0,49.77%,76.82%,0.7253,"[0.4841959774494171, 0.5158039927482605]"
5108,1,49.77%,76.83%,0.3969,"[0.3275982737541199, 0.6724017858505249]"
5109,0,49.77%,76.83%,0.3888,"[0.6778786182403564, 0.32212144136428833]"
5110,0,49.76%,76.83%,0.5370,"[0.5845257043838501, 0.4154742956161499]"
5111,1,49.77%,76.84%,0.6886,"[0.49769994616508484, 0.5023000240325928]"
5112,1,49.78%,76.84%,0.6646,"[0.4855267405509949, 0.5144732594490051]"
5113,1,49.78%,76.83%,0.7082,"[0.5074909925460815, 0.49250897765159607]"
5114,1,49.79%,76.83%,0.3535,"[0.2977767288684845, 0.7022232413291931]"
5115,1,49.80%,76.84%,0.3583,"[0.30114486813545227, 0.6988551020622253]"
5116,0,49.79%,76.84%,0.3642,"[0.6947425603866577, 0.3052573800086975]"
5117,0,49.79%,76.85%,0.5466,"[0.5789410471916199, 0.4210589826107025]"
5118,0,49.78%,76.85%,0.3301,"[0.7188708782196045, 0.2811290919780731]"
5119,1,49.79%,76.84%,0.7153,"[0.5109511613845825, 0.4890488386154175]"
5120,1,49.79%,76.82%,0.7110,"[0.5088253617286682, 0.4911746084690094]"
5121,1,49.80%,76.83%,0.3414,"[0.28924843668937683, 0.7107515931129456]"
5122,1,49.81%,76.83%,0.6858,"[0.4963354468345642, 0.503664493560791]"
5123,1,49.82%,76.81%,0.7155,"[0.5110447406768799, 0.4889553189277649]"
5124,0,49.81%,76.82%,0.3741,"[0.6878865957260132, 0.31211337447166443]"
5125,0,49.80%,76.82%,0.3565,"[0.7001312375068665, 0.29986873269081116]"
5126,0,49.80%,76.83%,0.6344,"[0.5302501916885376, 0.4697498381137848]"
5127,1,49.80%,76.81%,0.8744,"[0.5828793048858643, 0.41712069511413574]"
5128,1,49.81%,76.82%,0.3637,"[0.3049207627773285, 0.6950792074203491]"
5129,0,49.81%,76.82%,0.5467,"[0.5788480639457703, 0.4211519956588745]"
5130,1,49.81%,76.83%,0.6662,"[0.4863587021827698, 0.5136412978172302]"
5131,0,49.81%,76.83%,0.6903,"[0.5014470815658569, 0.49855294823646545]"
5132,1,49.81%,76.84%,0.6773,"[0.4920298457145691, 0.5079701542854309]"
5133,0,49.81%,76.84%,0.3618,"[0.6964556574821472, 0.3035443425178528]"
5134,0,49.80%,76.85%,0.3620,"[0.6962639093399048, 0.30373603105545044]"
5135,0,49.79%,76.85%,0.4998,"[0.606650710105896, 0.3933493494987488]"
5136,1,49.80%,76.83%,0.7149,"[0.5107784271240234, 0.4892215132713318]"
5137,1,49.81%,76.82%,0.7419,"[0.5237792730331421, 0.4762207269668579]"
5138,1,49.82%,76.82%,0.6189,"[0.4614657461643219, 0.5385343432426453]"
5139,0,49.81%,76.83%,0.5621,"[0.5699968934059143, 0.4300030767917633]"
5140,0,49.80%,76.83%,0.6350,"[0.5299126505851746, 0.47008731961250305]"
5141,1,49.81%,76.82%,0.7113,"[0.50899338722229, 0.49100664258003235]"
5142,0,49.80%,76.82%,0.3464,"[0.7072274684906006, 0.2927725613117218]"
5143,0,49.79%,76.83%,0.3725,"[0.6890032887458801, 0.3109967112541199]"
5144,0,49.78%,76.83%,0.3904,"[0.6767985224723816, 0.32320138812065125]"
5145,1,49.79%,76.84%,0.3788,"[0.3153006434440613, 0.6846993565559387]"
5146,1,49.80%,76.84%,0.3457,"[0.29224202036857605, 0.7077579498291016]"
5147,1,49.81%,76.85%,0.6876,"[0.4972044825553894, 0.5027955174446106]"
5148,0,49.80%,76.85%,0.6865,"[0.5033342838287354, 0.49666574597358704]"
5149,1,49.81%,76.85%,0.3752,"[0.31286704540252686, 0.6871329545974731]"
5150,1,49.82%,76.86%,0.6421,"[0.4738137722015381, 0.5261862277984619]"
5151,0,49.81%,76.86%,0.3882,"[0.6782932281494141, 0.32170674204826355]"
5152,0,49.80%,76.87%,0.4082,"[0.6648226976394653, 0.3351772725582123]"
5153,1,49.81%,76.87%,0.6738,"[0.49024155735969543, 0.509758472442627]"
5154,0,49.80%,76.88%,0.3674,"[0.6925110816955566, 0.30748894810676575]"
5155,1,49.81%,76.86%,0.7444,"[0.524968147277832, 0.47503188252449036]"
5156,0,49.80%,76.87%,0.3685,"[0.6917718648910522, 0.30822813510894775]"
5157,0,49.79%,76.87%,0.3604,"[0.6974301338195801, 0.3025698959827423]"
5158,1,49.80%,76.86%,0.8788,"[0.5847128629684448, 0.4152871072292328]"
5159,1,49.81%,76.84%,0.7186,"[0.5125710964202881, 0.4874289929866791]"
5160,0,49.80%,76.85%,0.3764,"[0.6863120198249817, 0.3136879801750183]"
5161,1,49.81%,76.83%,0.7394,"[0.5225800275802612, 0.47741997241973877]"
5162,0,49.80%,76.84%,0.3723,"[0.6891608238220215, 0.3108392059803009]"
5163,1,49.81%,76.82%,0.6953,"[0.5010846853256226, 0.49891531467437744]"
5164,0,49.80%,76.82%,0.3718,"[0.6894860863685608, 0.3105139434337616]"
5165,0,49.79%,76.83%,0.3992,"[0.6708321571350098, 0.32916781306266785]"
5166,0,49.78%,76.83%,0.3712,"[0.6899023652076721, 0.3100976347923279]"
5167,1,49.79%,76.82%,0.7340,"[0.5200157165527344, 0.47998425364494324]"
5168,0,49.78%,76.82%,0.3739,"[0.6880683898925781, 0.31193163990974426]"
5169,1,49.79%,76.83%,0.6879,"[0.49737924337387085, 0.5026207566261292]"
5170,0,49.78%,76.83%,0.5131,"[0.5986655950546265, 0.40133440494537354]"
5171,0,49.77%,76.84%,0.3633,"[0.6953924298286438, 0.3046075105667114]"
5172,0,49.76%,76.84%,0.3590,"[0.6984023451805115, 0.3015976548194885]"
5173,1,49.77%,76.83%,0.6952,"[0.5010170936584473, 0.4989829361438751]"
5174,0,49.76%,76.83%,0.4986,"[0.6073915362358093, 0.3926084339618683]"
5175,1,49.77%,76.82%,0.8358,"[0.566491425037384, 0.43350866436958313]"
5176,0,49.76%,76.82%,0.6863,"[0.503432035446167, 0.4965680241584778]"
5177,1,49.77%,76.81%,0.7074,"[0.5070728659629822, 0.49292710423469543]"
5178,0,49.76%,76.81%,0.3776,"[0.6854979991912842, 0.3145020604133606]"
5179,1,49.77%,76.80%,0.7340,"[0.5200355648994446, 0.4799644947052002]"
5180,1,49.78%,76.80%,0.6888,"[0.4978161156177521, 0.5021838545799255]"
5181,1,49.79%,76.80%,0.6423,"[0.47389689087867737, 0.5261030793190002]"
5182,1,49.80%,76.81%,0.6729,"[0.4897565543651581, 0.5102434754371643]"
5183,1,49.81%,76.81%,0.6489,"[0.4773622155189514, 0.5226377844810486]"
5184,0,49.80%,76.82%,0.4121,"[0.6622517704963684, 0.3377481997013092]"
5185,0,49.79%,76.82%,0.3642,"[0.6947503089904785, 0.3052496612071991]"
5186,0,49.78%,76.81%,0.6950,"[0.49907681345939636, 0.5009232759475708]"
5187,1,49.79%,76.81%,0.3394,"[0.28783541917800903, 0.712164580821991]"
5188,1,49.80%,76.80%,0.7568,"[0.5308552384376526, 0.4691447615623474]"
5189,0,49.79%,76.80%,0.3542,"[0.7017547488212585, 0.29824525117874146]"
5190,1,49.80%,76.79%,0.7040,"[0.5053878426551819, 0.4946121573448181]"
5191,0,49.79%,76.79%,0.3281,"[0.7203007340431213, 0.27969926595687866]"
5192,0,49.78%,76.80%,0.3691,"[0.6913270354270935, 0.3086729943752289]"
5193,0,49.77%,76.80%,0.3514,"[0.703698456287384, 0.29630154371261597]"
5194,0,49.76%,76.80%,0.3804,"[0.6835912466049194, 0.31640875339508057]"
5195,0,49.75%,76.81%,0.3528,"[0.7027328610420227, 0.2972670793533325]"
5196,1,49.76%,76.79%,0.7184,"[0.5124537348747253, 0.48754629492759705]"
5197,0,49.75%,76.80%,0.3964,"[0.6727283000946045, 0.32727164030075073]"
5198,0,49.74%,76.80%,0.6575,"[0.5181203484535217, 0.4818795919418335]"
5199,1,49.75%,76.81%,0.3465,"[0.29286429286003113, 0.7071356773376465]"
5200,1,49.76%,76.79%,0.7317,"[0.5188902616500854, 0.4811097979545593]"
5201,0,49.75%,76.80%,0.6801,"[0.5065538287162781, 0.4934462010860443]"
5202,0,49.74%,76.80%,0.3399,"[0.7118228077888489, 0.2881772518157959]"
5203,1,49.75%,76.79%,0.8806,"[0.5854550004005432, 0.4145449697971344]"
5204,0,49.74%,76.79%,0.3512,"[0.7038472294807434, 0.296152800321579]"
5205,0,49.73%,76.80%,0.5446,"[0.5800763368606567, 0.41992369294166565]"
5206,1,49.74%,76.80%,0.3433,"[0.29056477546691895, 0.7094352841377258]"
5207,1,49.75%,76.80%,0.3760,"[0.3134286403656006, 0.6865713000297546]"
5208,1,49.76%,76.81%,0.3500,"[0.2953195869922638, 0.7046804428100586]"
5209,1,49.77%,76.79%,0.9624,"[0.618034839630127, 0.38196516036987305]"
5210,1,49.78%,76.78%,0.6959,"[0.5013847947120667, 0.49861517548561096]"
5211,0,49.77%,76.78%,0.6923,"[0.5004076361656189, 0.4995923936367035]"
5212,1,49.78%,76.77%,0.9310,"[0.6058304905891418, 0.394169420003891]"
5213,0,49.77%,76.77%,0.3406,"[0.711370050907135, 0.288629949092865]"
5214,0,49.76%,76.78%,0.3564,"[0.7001904249191284, 0.29980963468551636]"
5215,1,49.77%,76.76%,0.7120,"[0.5093489289283752, 0.49065110087394714]"
5216,0,49.76%,76.77%,0.3439,"[0.7089723944664001, 0.29102757573127747]"
5217,0,49.75%,76.77%,0.3446,"[0.7084965705871582, 0.291503369808197]"
5218,0,49.74%,76.78%,0.3300,"[0.7189149856567383, 0.28108498454093933]"
5219,1,49.75%,76.76%,0.7340,"[0.5200179219245911, 0.47998207807540894]"
5220,0,49.74%,76.77%,0.3951,"[0.6736030578613281, 0.3263968825340271]"
5221,0,49.73%,76.77%,0.3683,"[0.6919302940368652, 0.30806970596313477]"
5222,1,49.74%,76.78%,0.6472,"[0.4764762818813324, 0.52352374792099]"
5223,0,49.73%,76.78%,0.3395,"[0.7121100425720215, 0.28788992762565613]"
5224,0,49.72%,76.78%,0.6718,"[0.5108093023300171, 0.4891907572746277]"
5225,0,49.71%,76.79%,0.5577,"[0.5725380778312683, 0.4274619519710541]"
5226,0,49.70%,76.79%,0.3251,"[0.7224273681640625, 0.2775725722312927]"
5227,1,49.71%,76.80%,0.3922,"[0.32444366812705994, 0.6755563616752625]"
5228,1,49.72%,76.80%,0.6583,"[0.48224902153015137, 0.5177509784698486]"
5229,1,49.73%,76.81%,0.6739,"[0.49025851488113403, 0.509741485118866]"
5230,0,49.72%,76.81%,0.3673,"[0.6925905346870422, 0.30740949511528015]"
5231,0,49.71%,76.82%,0.3781,"[0.6851931214332581, 0.3148069381713867]"
5232,1,49.72%,76.80%,0.7248,"[0.5155659914016724, 0.4844340682029724]"
5233,0,49.71%,76.81%,0.3802,"[0.6837031841278076, 0.31629678606987]"
5234,1,49.72%,76.81%,0.6882,"[0.49752509593963623, 0.5024749040603638]"
5235,0,49.71%,76.81%,0.3299,"[0.7189701199531555, 0.28102996945381165]"
5236,1,49.72%,76.82%,0.6930,"[0.49991196393966675, 0.5000880360603333]"
5237,1,49.73%,76.82%,0.6338,"[0.46941471099853516, 0.5305852890014648]"
5238,0,49.72%,76.83%,0.3459,"[0.7075797319412231, 0.29242026805877686]"
5239,0,49.71%,76.83%,0.5157,"[0.5970975756645203, 0.40290239453315735]"
5240,1,49.72%,76.84%,0.6797,"[0.4932304620742798, 0.5067695379257202]"
5241,0,49.71%,76.82%,0.7019,"[0.49565795063972473, 0.5043420195579529]"
5242,1,49.72%,76.83%,0.6386,"[0.471965491771698, 0.5280344486236572]"
5243,0,49.71%,76.83%,0.6833,"[0.5049566626548767, 0.4950433671474457]"
5244,1,49.72%,76.84%,0.6453,"[0.475496381521225, 0.5245035886764526]"
5245,1,49.73%,76.84%,0.6895,"[0.49817270040512085, 0.5018272995948792]"
5246,0,49.72%,76.84%,0.5286,"[0.5894299745559692, 0.4105699956417084]"
5247,0,49.71%,76.85%,0.4723,"[0.6235524415969849, 0.37644755840301514]"
5248,0,49.70%,76.85%,0.3590,"[0.6984044313430786, 0.30159562826156616]"
5249,0,49.70%,76.86%,0.3342,"[0.715886116027832, 0.28411391377449036]"
5250,0,49.69%,76.86%,0.3549,"[0.7012333273887634, 0.29876670241355896]"
5251,1,49.70%,76.85%,0.8683,"[0.5803496241569519, 0.4196503460407257]"
5252,0,49.69%,76.85%,0.6691,"[0.5121526718139648, 0.48784735798835754]"
5253,0,49.68%,76.86%,0.3759,"[0.6866379976272583, 0.3133619725704193]"
5254,1,49.69%,76.86%,0.6693,"[0.487924188375473, 0.5120758414268494]"
5255,1,49.70%,76.85%,0.8799,"[0.5851585865020752, 0.4148414134979248]"
5256,0,49.69%,76.85%,0.5168,"[0.5964249968528748, 0.40357497334480286]"
5257,0,49.68%,76.85%,0.3748,"[0.6874055862426758, 0.3125944435596466]"
5258,1,49.69%,76.84%,0.6987,"[0.5027593970298767, 0.4972406029701233]"
5259,0,49.68%,76.84%,0.3502,"[0.7045382261276245, 0.2954618036746979]"
5260,1,49.69%,76.85%,0.3717,"[0.31044843792915344, 0.6895515322685242]"
5261,0,49.68%,76.85%,0.3926,"[0.6752752661705017, 0.3247247040271759]"
5262,0,49.67%,76.86%,0.3883,"[0.6782301068305969, 0.3217698633670807]"
5263,0,49.66%,76.86%,0.4679,"[0.6263259053230286, 0.37367406487464905]"
5264,0,49.65%,76.87%,0.3345,"[0.7157202959060669, 0.2842797040939331]"
5265,0,49.64%,76.87%,0.3778,"[0.685333788394928, 0.314666211605072]"
5266,1,49.65%,76.86%,0.7281,"[0.5171751379966736, 0.4828248918056488]"
5267,0,49.64%,76.86%,0.3631,"[0.695482611656189, 0.30451738834381104]"
5268,0,49.63%,76.86%,0.3374,"[0.7135975360870361, 0.28640246391296387]"
5269,0,49.62%,76.87%,0.3687,"[0.6916307210922241, 0.3083692193031311]"
5270,1,49.63%,76.87%,0.6804,"[0.4936078190803528, 0.5063921809196472]"
5271,1,49.64%,76.86%,0.6972,"[0.5020071864128113, 0.4979928731918335]"
5272,0,49.63%,76.86%,0.3329,"[0.7168408632278442, 0.28315916657447815]"
5273,1,49.64%,76.87%,0.6469,"[0.4763171970844269, 0.5236828327178955]"
5274,0,49.63%,76.87%,0.3682,"[0.6919769048690796, 0.3080231249332428]"
5275,1,49.64%,76.86%,0.7295,"[0.5178516507148743, 0.4821483790874481]"
5276,1,49.65%,76.86%,0.3822,"[0.3176714777946472, 0.6823285222053528]"
5277,1,49.66%,76.85%,0.8796,"[0.5850498080253601, 0.4149501621723175]"
5278,0,49.65%,76.85%,0.3776,"[0.6855067014694214, 0.3144932687282562]"
5279,0,49.64%,76.86%,0.3767,"[0.6861504316329956, 0.3138495981693268]"
5280,0,49.63%,76.86%,0.3611,"[0.6968758702278137, 0.3031240701675415]"
5281,0,49.62%,76.86%,0.3610,"[0.6969484090805054, 0.30305153131484985]"
5282,0,49.61%,76.87%,0.3369,"[0.7140069007873535, 0.2859930992126465]"
5283,0,49.60%,76.87%,0.3590,"[0.698373019695282, 0.301626980304718]"
5284,0,49.59%,76.88%,0.3632,"[0.6954697966575623, 0.30453020334243774]"
5285,0,49.58%,76.88%,0.3930,"[0.6750451326370239, 0.3249548375606537]"
5286,0,49.57%,76.89%,0.3633,"[0.6953878402709961, 0.3046121895313263]"
5287,1,49.58%,76.87%,0.9176,"[0.6005324721336365, 0.3994675278663635]"
5288,1,49.59%,76.86%,0.7104,"[0.5085672736167908, 0.49143266677856445]"
5289,0,49.58%,76.86%,0.3850,"[0.6804554462432861, 0.31954455375671387]"
5290,0,49.57%,76.87%,0.3610,"[0.6969723701477051, 0.3030276298522949]"
5291,1,49.58%,76.87%,0.3638,"[0.3049786388874054, 0.695021390914917]"
5292,1,49.59%,76.88%,0.6752,"[0.49095532298088074, 0.5090447068214417]"
5293,1,49.60%,76.88%,0.4004,"[0.32994064688682556, 0.670059323310852]"
5294,0,49.59%,76.88%,0.3963,"[0.672785222530365, 0.32721471786499023]"
5295,0,49.58%,76.89%,0.3693,"[0.6912083029747009, 0.3087916672229767]"
5296,1,49.59%,76.89%,0.3513,"[0.2962375581264496, 0.703762412071228]"
5297,1,49.60%,76.88%,0.8573,"[0.5756768584251404, 0.42432311177253723]"
5298,0,49.59%,76.88%,0.3578,"[0.6992104649543762, 0.3007895350456238]"
5299,1,49.60%,76.89%,0.3476,"[0.2936077415943146, 0.7063923478126526]"
5300,0,49.59%,76.89%,0.3561,"[0.7003803253173828, 0.2996196448802948]"
5301,1,49.60%,76.88%,0.8873,"[0.588230311870575, 0.4117696285247803]"
5302,0,49.59%,76.88%,0.6774,"[0.5079526305198669, 0.49204733967781067]"
5303,0,49.59%,76.89%,0.5622,"[0.5699459910392761, 0.4300539493560791]"
5304,0,49.58%,76.89%,0.3498,"[0.7048310041427612, 0.2951689660549164]"
5305,0,49.57%,76.89%,0.3582,"[0.6989620327949524, 0.3010380268096924]"
5306,0,49.56%,76.90%,0.3828,"[0.681948184967041, 0.31805184483528137]"
5307,0,49.55%,76.90%,0.3462,"[0.7073425650596619, 0.2926574647426605]"
5308,0,49.54%,76.91%,0.5463,"[0.5791053771972656, 0.420894593000412]"
5309,0,49.53%,76.91%,0.3922,"[0.6755938529968262, 0.3244061768054962]"
5310,0,49.52%,76.92%,0.6880,"[0.5025656819343567, 0.4974343776702881]"
5311,1,49.53%,76.90%,0.7057,"[0.5062538385391235, 0.49374622106552124]"
5312,0,49.52%,76.91%,0.3898,"[0.6771854758262634, 0.32281455397605896]"
5313,1,49.53%,76.91%,0.4037,"[0.3321714401245117, 0.6678285598754883]"
5314,0,49.52%,76.91%,0.3275,"[0.7207000255584717, 0.2792999744415283]"
5315,1,49.53%,76.92%,0.3672,"[0.30734333395957947, 0.6926566958427429]"
5316,1,49.54%,76.90%,0.7650,"[0.5346431136131287, 0.4653569459915161]"
5317,0,49.53%,76.91%,0.3834,"[0.681513249874115, 0.3184868097305298]"
5318,0,49.52%,76.91%,0.3952,"[0.673533022403717, 0.32646694779396057]"
5319,1,49.53%,76.92%,0.6350,"[0.4700624942779541, 0.5299375057220459]"
5320,0,49.52%,76.92%,0.3851,"[0.6803570985794067, 0.3196428716182709]"
5321,1,49.53%,76.93%,0.3966,"[0.327364444732666, 0.672635555267334]"
5322,1,49.54%,76.91%,0.7229,"[0.5146500468254089, 0.48535001277923584]"
5323,1,49.55%,76.92%,0.6607,"[0.48353052139282227, 0.5164694786071777]"
5324,1,49.56%,76.92%,0.3596,"[0.30204084515571594, 0.6979591846466064]"
5325,1,49.57%,76.92%,0.3687,"[0.30834707617759705, 0.6916528344154358]"
5326,0,49.56%,76.93%,0.3696,"[0.6910258531570435, 0.30897417664527893]"
5327,1,49.57%,76.91%,0.7532,"[0.5291483998298645, 0.47085151076316833]"
5328,0,49.56%,76.92%,0.3783,"[0.6850017309188843, 0.3149982690811157]"
5329,1,49.57%,76.92%,0.4086,"[0.3354353606700897, 0.6645646095275879]"
5330,1,49.58%,76.93%,0.6470,"[0.47636523842811584, 0.523634672164917]"
5331,1,49.59%,76.91%,0.6960,"[0.5014421343803406, 0.4985579550266266]"
5332,0,49.58%,76.92%,0.3557,"[0.700663149356842, 0.29933688044548035]"
5333,0,49.57%,76.92%,0.3704,"[0.6904610395431519, 0.30953893065452576]"
5334,1,49.58%,76.91%,0.8574,"[0.5757440328598022, 0.42425593733787537]"
5335,0,49.57%,76.91%,0.3948,"[0.673783004283905, 0.3262169659137726]"
5336,1,49.58%,76.92%,0.3659,"[0.3064013719558716, 0.6935986280441284]"
5337,0,49.57%,76.92%,0.3457,"[0.7077142596244812, 0.2922857701778412]"
5338,1,49.58%,76.91%,0.9541,"[0.6148436665534973, 0.3851563334465027]"
