round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
4596,1,49.88%,87.32%,0.1072,"[0.07958003878593445, 0.9204199314117432]"
4597,0,49.87%,87.32%,0.0043,"[0.989698588848114, 0.010301443748176098]"
4598,0,49.86%,87.32%,0.0002,"[0.9996813535690308, 0.0003186435205861926]"
4599,0,49.85%,87.33%,0.0001,"[0.999923825263977, 7.618655945407227e-05]"
4600,0,49.84%,87.33%,0.0000,"[0.9999831914901733, 1.680286914051976e-05]"
4601,0,49.83%,87.33%,0.0000,"[0.999974250793457, 2.575192047515884e-05]"
4602,1,49.84%,87.33%,0.0351,"[0.032510507851839066, 0.96748948097229]"
4603,0,49.83%,87.34%,0.0002,"[0.9997321963310242, 0.0002677336160559207]"
4604,0,49.82%,87.34%,0.0000,"[0.9999731779098511, 2.678391319932416e-05]"
4605,1,49.83%,87.34%,0.0454,"[0.05770498141646385, 0.9422950148582458]"
4606,0,49.82%,87.35%,0.0003,"[0.9996979236602783, 0.000302078144159168]"
4607,1,49.83%,87.35%,0.0735,"[0.07070796936750412, 0.9292920827865601]"
4608,0,49.82%,87.35%,0.0014,"[0.9992190599441528, 0.0007809600210748613]"
4609,0,49.80%,87.35%,0.0001,"[0.9999182224273682, 8.173781679943204e-05]"
4610,0,49.79%,87.36%,0.0001,"[0.9998908042907715, 0.00010918232146650553]"
4611,0,49.78%,87.36%,0.0000,"[0.9999791383743286, 2.0886667698505335e-05]"
4612,0,49.77%,87.36%,0.0000,"[0.9999910593032837, 8.973384865385015e-06]"
4613,1,49.78%,87.36%,0.0218,"[0.025639977306127548, 0.9743599891662598]"
4614,0,49.77%,87.37%,0.0000,"[0.9999532699584961, 4.667069879360497e-05]"
4615,0,49.76%,87.37%,0.0001,"[0.9998816251754761, 0.00011837739293696359]"
4616,0,49.75%,87.37%,0.0001,"[0.9999480247497559, 5.202023749006912e-05]"
4617,1,49.76%,87.38%,0.0316,"[0.024249548092484474, 0.9757505059242249]"
4618,0,49.75%,87.36%,2.7438,"[0.0652366504073143, 0.9347633123397827]"
4619,1,49.76%,87.36%,0.0370,"[0.03957580029964447, 0.9604241847991943]"
4620,1,49.77%,87.36%,0.0619,"[0.05909865349531174, 0.9409013390541077]"
4621,0,49.76%,87.34%,1.9397,"[0.14801658689975739, 0.851983368396759]"
4622,1,49.77%,87.35%,0.7676,"[0.39225298166275024, 0.6077470183372498]"
4623,1,49.78%,87.35%,0.1773,"[0.15024694800376892, 0.8497530221939087]"
4624,1,49.79%,87.35%,0.1758,"[0.15180981159210205, 0.848190188407898]"
4625,0,49.78%,87.35%,0.0038,"[0.9948335886001587, 0.005166363436728716]"
4626,1,49.79%,87.36%,0.0939,"[0.10000231117010117, 0.8999976515769958]"
4627,0,49.78%,87.34%,1.4139,"[0.1954948455095291, 0.8045051097869873]"
4628,0,49.77%,87.34%,0.0003,"[0.9997591376304626, 0.00024091285013128072]"
4629,0,49.76%,87.34%,0.1141,"[0.7874699831008911, 0.21253007650375366]"
4630,0,49.75%,87.35%,0.0000,"[0.9999797344207764, 2.0291536202421412e-05]"
4631,1,49.76%,87.35%,0.0415,"[0.04080504924058914, 0.9591949582099915]"
4632,1,49.77%,87.35%,0.0366,"[0.03533502668142319, 0.9646649956703186]"
4633,1,49.78%,87.35%,0.4948,"[0.38589614629745483, 0.6141038537025452]"
4634,0,49.77%,87.34%,1.6436,"[0.1402372568845749, 0.8597627282142639]"
4635,1,49.78%,87.34%,0.1490,"[0.18982292711734772, 0.8101771473884583]"
4636,1,49.80%,87.34%,0.1725,"[0.17018413543701172, 0.8298158049583435]"
4637,0,49.78%,87.32%,1.4951,"[0.24444705247879028, 0.7555529475212097]"
4638,0,49.77%,87.32%,0.0369,"[0.9644911885261536, 0.03550880029797554]"
4639,1,49.78%,87.33%,0.1960,"[0.20032590627670288, 0.7996741533279419]"
4640,0,49.77%,87.33%,0.0083,"[0.994371771812439, 0.0056282528676092625]"
4641,1,49.78%,87.33%,0.0962,"[0.09302836656570435, 0.9069716334342957]"
4642,0,49.77%,87.34%,0.0001,"[0.9996727705001831, 0.00032728651422075927]"
4643,1,49.78%,87.34%,0.1895,"[0.24418562650680542, 0.7558144330978394]"
4644,1,49.80%,87.34%,0.1539,"[0.12132131308317184, 0.8786786794662476]"
4645,0,49.78%,87.34%,0.0004,"[0.9997816681861877, 0.0002183554897783324]"
4646,0,49.77%,87.35%,0.0191,"[0.9966950416564941, 0.0033049453049898148]"
4647,1,49.78%,87.35%,0.0766,"[0.0825728103518486, 0.917427122592926]"
4648,1,49.80%,87.35%,0.2718,"[0.2682180404663086, 0.7317819595336914]"
4649,1,49.81%,87.35%,0.0927,"[0.07026153802871704, 0.929738461971283]"
4650,1,49.82%,87.36%,0.0992,"[0.09275171905755997, 0.9072482585906982]"
4651,1,49.83%,87.36%,0.2074,"[0.1845162808895111, 0.8154837489128113]"
4652,1,49.84%,87.36%,0.1952,"[0.14605596661567688, 0.8539440035820007]"
4653,1,49.85%,87.37%,0.2639,"[0.22420212626457214, 0.7757979035377502]"
4654,1,49.86%,87.37%,0.1879,"[0.17894959449768066, 0.8210504055023193]"
4655,0,49.85%,87.37%,0.0024,"[0.9991656541824341, 0.0008343171211890876]"
4656,0,49.84%,87.37%,0.0003,"[0.9995712637901306, 0.00042878277599811554]"
4657,1,49.85%,87.38%,0.0391,"[0.03903541341423988, 0.9609646201133728]"
4658,1,49.86%,87.38%,0.0678,"[0.061765801161527634, 0.9382341504096985]"
4659,0,49.85%,87.38%,0.0001,"[0.9993829727172852, 0.0006169588887132704]"
4660,0,49.84%,87.36%,2.8483,"[0.08166635036468506, 0.9183336496353149]"
4661,1,49.85%,87.37%,0.0977,"[0.0757310539484024, 0.9242689609527588]"
4662,1,49.86%,87.37%,0.0738,"[0.06758490949869156, 0.9324151277542114]"
4663,1,49.87%,87.37%,0.0989,"[0.08681315183639526, 0.91318678855896]"
4664,1,49.88%,87.37%,0.1369,"[0.11202424764633179, 0.8879756927490234]"
4665,0,49.87%,87.38%,0.0284,"[0.9685283303260803, 0.03147163614630699]"
4666,1,49.88%,87.38%,0.0736,"[0.06881990283727646, 0.9311801195144653]"
4667,1,49.89%,87.38%,0.1433,"[0.09437853842973709, 0.9056214690208435]"
4668,1,49.90%,87.38%,0.0751,"[0.07448691129684448, 0.9255130887031555]"
4669,1,49.91%,87.39%,0.0816,"[0.09738365560770035, 0.9026163816452026]"
4670,1,49.93%,87.39%,0.1199,"[0.08364064991474152, 0.9163593053817749]"
4671,1,49.94%,87.39%,0.0821,"[0.0779733657836914, 0.9220265746116638]"
4672,1,49.95%,87.40%,0.1094,"[0.06469433754682541, 0.9353057146072388]"
4673,0,49.94%,87.40%,0.0030,"[0.9978627562522888, 0.0021371992770582438]"
4674,1,49.95%,87.40%,0.0349,"[0.02980153262615204, 0.9701985120773315]"
4675,0,49.94%,87.40%,0.0476,"[0.961587131023407, 0.038412902504205704]"
4676,0,49.93%,87.41%,0.0285,"[0.9805640578269958, 0.019435953348875046]"
4677,1,49.94%,87.41%,0.0181,"[0.01647917553782463, 0.9835207462310791]"
4678,1,49.95%,87.41%,0.0299,"[0.022317999973893166, 0.9776819348335266]"
4679,1,49.96%,87.41%,0.0414,"[0.04511827975511551, 0.9548816680908203]"
4680,1,49.97%,87.42%,0.0521,"[0.04622538387775421, 0.953774631023407]"
4681,1,49.98%,87.42%,0.1236,"[0.10194796323776245, 0.8980520367622375]"
4682,1,49.99%,87.42%,0.1238,"[0.142807736992836, 0.8571922779083252]"
4683,1,50.00%,87.43%,0.1247,"[0.09893843531608582, 0.9010616540908813]"
4684,1,50.01%,87.43%,0.1370,"[0.127755805850029, 0.8722441792488098]"
4685,0,50.00%,87.43%,0.2100,"[0.699198305606842, 0.3008016347885132]"
4686,1,50.01%,87.43%,0.0455,"[0.038452379405498505, 0.9615476727485657]"
4687,0,50.00%,87.44%,0.0056,"[0.9898069500923157, 0.0101929921656847]"
4688,1,50.01%,87.44%,0.0294,"[0.031843069940805435, 0.9681568741798401]"
4689,1,50.02%,87.44%,0.0447,"[0.05220022425055504, 0.9477997422218323]"
4690,0,50.01%,87.44%,0.0031,"[0.9985836744308472, 0.0014163588639348745]"
4691,1,50.02%,87.45%,0.0417,"[0.044271890074014664, 0.9557281136512756]"
4692,1,50.03%,87.45%,0.1048,"[0.10408692806959152, 0.8959130644798279]"
4693,0,50.02%,87.45%,0.0095,"[0.9925069212913513, 0.00749310664832592]"
4694,0,50.01%,87.45%,0.0014,"[0.9990768432617188, 0.0009231683216057718]"
4695,0,50.00%,87.44%,2.9931,"[0.13275215029716492, 0.8672478199005127]"
4696,0,49.99%,87.44%,0.0001,"[0.999947190284729, 5.2841962315142155e-05]"
4697,0,49.98%,87.44%,0.0000,"[0.9999575614929199, 4.2396175558678806e-05]"
4698,1,49.99%,87.44%,0.0094,"[0.00907387025654316, 0.9909261465072632]"
4699,1,50.00%,87.45%,0.0253,"[0.02821473777294159, 0.971785306930542]"
4700,0,49.99%,87.43%,3.3678,"[0.03516898304224014, 0.9648310542106628]"
4701,1,50.00%,87.43%,0.0295,"[0.028395988047122955, 0.97160404920578]"
4702,1,50.01%,87.43%,0.0817,"[0.07027056068181992, 0.9297295212745667]"
4703,0,50.00%,87.44%,0.0009,"[0.9993584752082825, 0.0006415346870198846]"
4704,1,50.01%,87.44%,0.0470,"[0.04366480931639671, 0.956335186958313]"
4705,1,50.02%,87.44%,0.0721,"[0.07089700549840927, 0.9291030168533325]"
4706,0,50.01%,87.44%,0.0007,"[0.9994416832923889, 0.0005583370802924037]"
4707,1,50.02%,87.45%,0.0298,"[0.036136362701654434, 0.9638636112213135]"
4708,1,50.03%,87.45%,0.1029,"[0.10840607434511185, 0.8915939331054688]"
4709,0,50.02%,87.45%,0.0010,"[0.9994091987609863, 0.0005907602026127279]"
4710,1,50.03%,87.45%,0.0605,"[0.05684486776590347, 0.9431551694869995]"
4711,0,50.02%,87.46%,0.0002,"[0.9997257590293884, 0.00027424097061157227]"
4712,0,50.01%,87.46%,0.0000,"[0.9999551773071289, 4.484135570237413e-05]"
4713,1,50.02%,87.46%,0.0159,"[0.016248304396867752, 0.983751654624939]"
4714,0,50.01%,87.47%,0.1474,"[0.9406211376190186, 0.059378910809755325]"
4715,0,50.00%,87.47%,0.0001,"[0.9997836947441101, 0.0002163752360502258]"
4716,0,49.99%,87.47%,0.0001,"[0.9999674558639526, 3.256322452216409e-05]"
4717,1,50.00%,87.47%,0.0219,"[0.02183716557919979, 0.9781628251075745]"
4718,0,49.99%,87.48%,0.0001,"[0.999792754650116, 0.00020729287643916905]"
4719,1,50.00%,87.48%,0.0250,"[0.023036308586597443, 0.9769636988639832]"
4720,0,49.99%,87.48%,0.0000,"[0.9999473094940186, 5.2686376875499263e-05]"
4721,1,50.00%,87.48%,0.0375,"[0.029514942318201065, 0.9704850912094116]"
4722,0,49.99%,87.49%,0.0005,"[0.9997593760490417, 0.00024057932023424655]"
4723,0,49.98%,87.47%,3.0408,"[0.03929561749100685, 0.9607043266296387]"
4724,1,49.99%,87.47%,0.0345,"[0.03429865092039108, 0.9657013416290283]"
4725,1,50.00%,87.47%,0.0853,"[0.08389604836702347, 0.9161039590835571]"
4726,0,49.99%,87.48%,0.0025,"[0.9985221028327942, 0.0014779613120481372]"
4727,1,50.00%,87.48%,0.0463,"[0.04333333671092987, 0.9566666483879089]"
4728,1,50.01%,87.48%,0.1557,"[0.1258748471736908, 0.8741251826286316]"
4729,0,50.00%,87.48%,0.0003,"[0.9996718168258667, 0.000328136287862435]"
4730,0,49.99%,87.47%,2.9244,"[0.05741779878735542, 0.9425821900367737]"
4731,1,50.00%,87.47%,0.0725,"[0.05498998239636421, 0.9450100064277649]"
4732,0,49.99%,87.47%,0.0002,"[0.9996684789657593, 0.00033154088305309415]"
4733,1,50.00%,87.47%,0.0357,"[0.04038908705115318, 0.9596109390258789]"
4734,1,50.01%,87.48%,0.0886,"[0.08941301703453064, 0.9105870127677917]"
4735,0,50.00%,87.48%,0.0059,"[0.9974339604377747, 0.002566069597378373]"
4736,0,49.99%,87.46%,1.7355,"[0.11860734224319458, 0.8813926577568054]"
4737,1,50.00%,87.46%,0.0608,"[0.06718815863132477, 0.9328118562698364]"
4738,0,49.99%,87.47%,0.0025,"[0.9945477843284607, 0.005452133249491453]"
4739,1,50.00%,87.47%,0.0710,"[0.07389277964830399, 0.9261072278022766]"
4740,0,49.99%,87.47%,0.0026,"[0.9991552829742432, 0.0008447083528153598]"
4741,0,49.98%,87.45%,2.3786,"[0.08501096814870834, 0.9149889945983887]"
4742,1,49.99%,87.46%,0.0315,"[0.03180930018424988, 0.9681907296180725]"
4743,0,49.98%,87.46%,0.0001,"[0.9998593330383301, 0.00014060272951610386]"
4744,0,49.97%,87.44%,2.9917,"[0.04426536336541176, 0.9557346105575562]"
4745,0,49.96%,87.44%,0.0000,"[0.9999769926071167, 2.298797517141793e-05]"
4746,1,49.97%,87.44%,0.0310,"[0.05562404543161392, 0.9443759322166443]"
4747,0,49.96%,87.45%,0.0002,"[0.9997863173484802, 0.000213702252949588]"
4748,0,49.95%,87.45%,0.0001,"[0.999951958656311, 4.8036908992799e-05]"
4749,1,49.96%,87.45%,0.1149,"[0.09230825304985046, 0.9076917767524719]"
4750,1,49.97%,87.46%,0.1021,"[0.1382724940776825, 0.8617275357246399]"
4751,1,49.98%,87.46%,0.2176,"[0.1357385665178299, 0.8642614483833313]"
4752,0,49.97%,87.46%,0.0016,"[0.9980224370956421, 0.001977587817236781]"
4753,0,49.96%,87.46%,0.0001,"[0.999903678894043, 9.63159982347861e-05]"
4754,0,49.95%,87.47%,0.2172,"[0.8924922943115234, 0.10750773549079895]"
4755,0,49.94%,87.47%,0.0000,"[0.9999902248382568, 9.825483175518457e-06]"
4756,1,49.95%,87.47%,0.0404,"[0.03330935165286064, 0.9666906595230103]"
4757,0,49.94%,87.47%,0.0000,"[0.9999843835830688, 1.5570689356536604e-05]"
4758,1,49.95%,87.48%,0.0712,"[0.05879931151866913, 0.9412006735801697]"
4759,1,49.96%,87.48%,0.0675,"[0.06361042708158493, 0.9363896250724792]"
4760,1,49.97%,87.48%,0.1668,"[0.17203795909881592, 0.8279619812965393]"
4761,1,49.98%,87.48%,0.1421,"[0.10116018354892731, 0.8988398313522339]"
4762,0,49.97%,87.49%,0.0027,"[0.9960907101631165, 0.0039092362858355045]"
4763,1,49.98%,87.49%,0.0431,"[0.04513202980160713, 0.9548680186271667]"
4764,0,49.97%,87.49%,0.0002,"[0.9997373223304749, 0.00026261562015861273]"
4765,0,49.96%,87.49%,0.0002,"[0.9999191761016846, 8.07704491307959e-05]"
4766,0,49.95%,87.50%,0.0000,"[0.9999582767486572, 4.175798676442355e-05]"
4767,0,49.94%,87.50%,0.0001,"[0.9999407529830933, 5.921063348068856e-05]"
4768,0,49.93%,87.48%,4.1941,"[0.01606651581823826, 0.9839335083961487]"
4769,0,49.92%,87.48%,0.0001,"[0.9999566078186035, 4.343623368185945e-05]"
4770,0,49.91%,87.47%,3.9269,"[0.017740445211529732, 0.9822596311569214]"
4771,0,49.90%,87.47%,0.0000,"[0.9999828338623047, 1.711305412754882e-05]"
4772,1,49.91%,87.47%,0.0160,"[0.015073491260409355, 0.9849264621734619]"
4773,0,49.90%,87.47%,0.0005,"[0.9994441866874695, 0.0005557658732868731]"
4774,1,49.91%,87.48%,0.0190,"[0.017774617299437523, 0.9822252988815308]"
4775,1,49.92%,87.48%,0.0509,"[0.043275170028209686, 0.9567248225212097]"
4776,1,49.93%,87.48%,0.0639,"[0.07208862900733948, 0.9279113411903381]"
4777,1,49.94%,87.48%,0.2839,"[0.380178302526474, 0.6198217272758484]"
4778,1,49.95%,87.49%,0.2524,"[0.2295009344816208, 0.770499050617218]"
4779,1,49.96%,87.49%,0.1523,"[0.1409246027469635, 0.8590753674507141]"
4780,1,49.97%,87.49%,0.1185,"[0.10631152987480164, 0.8936884999275208]"
4781,0,49.96%,87.49%,0.0009,"[0.9979966282844543, 0.002003320725634694]"
4782,0,49.95%,87.50%,0.0001,"[0.9998713731765747, 0.0001285639009438455]"
4783,1,49.96%,87.50%,0.0291,"[0.0354001447558403, 0.9645998477935791]"
4784,0,49.95%,87.50%,0.0017,"[0.9993836879730225, 0.000616342993453145]"
4785,1,49.96%,87.51%,0.0197,"[0.022802406921982765, 0.9771975874900818]"
4786,1,49.97%,87.51%,0.0348,"[0.034836169332265854, 0.9651638865470886]"
4787,1,49.98%,87.51%,0.0533,"[0.054687533527612686, 0.9453124403953552]"
4788,1,49.99%,87.51%,0.0611,"[0.06486965715885162, 0.9351302981376648]"
4789,1,50.00%,87.52%,0.1009,"[0.09905168414115906, 0.9009482860565186]"
4790,0,49.99%,87.50%,2.1354,"[0.10795628279447556, 0.8920437097549438]"
4791,0,49.98%,87.50%,0.0025,"[0.9903554916381836, 0.00964455958455801]"
4792,0,49.97%,87.48%,2.2214,"[0.09787118434906006, 0.9021288156509399]"
4793,1,49.98%,87.48%,0.0323,"[0.03134745731949806, 0.968652606010437]"
4794,1,49.99%,87.49%,0.0763,"[0.07732612639665604, 0.9226739406585693]"
4795,1,50.00%,87.49%,0.1047,"[0.0996282771229744, 0.9003716707229614]"
4796,1,50.01%,87.49%,0.1055,"[0.11016295105218887, 0.8898370862007141]"
4797,1,50.02%,87.49%,0.1429,"[0.1624581217765808, 0.837541937828064]"
4798,0,50.01%,87.50%,0.0065,"[0.9953839182853699, 0.0046160174533724785]"
4799,1,50.02%,87.50%,0.0697,"[0.06848698109388351, 0.9315130114555359]"
4800,0,50.01%,87.50%,0.0007,"[0.9986188411712646, 0.001381106791086495]"
4801,0,50.00%,87.51%,0.0008,"[0.9996080994606018, 0.00039189436938613653]"
4802,1,50.01%,87.51%,0.0690,"[0.05001671984791756, 0.9499832987785339]"
4803,1,50.02%,87.51%,0.1146,"[0.10889700055122375, 0.8911029696464539]"
4804,0,50.01%,87.51%,0.0047,"[0.9965609908103943, 0.003439010586589575]"
4805,1,50.02%,87.52%,0.0539,"[0.056532468646764755, 0.9434675574302673]"
4806,0,50.01%,87.52%,0.0021,"[0.9984666109085083, 0.0015334185445681214]"
4807,0,50.00%,87.52%,0.0002,"[0.9999328851699829, 6.707727152388543e-05]"
4808,0,49.99%,87.52%,0.0002,"[0.9998871088027954, 0.00011281952902209014]"
4809,1,50.00%,87.53%,0.0231,"[0.021525731310248375, 0.9784743189811707]"
4810,1,50.01%,87.53%,0.0452,"[0.043107662349939346, 0.9568923115730286]"
4811,0,50.00%,87.53%,0.0083,"[0.9917550086975098, 0.008244936354458332]"
4812,0,49.99%,87.53%,0.0002,"[0.9998708963394165, 0.00012910926307085901]"
4813,0,49.98%,87.54%,0.0000,"[0.9999819993972778, 1.802895712899044e-05]"
4814,1,49.99%,87.54%,0.0182,"[0.01859336905181408, 0.9814066886901855]"
4815,1,50.00%,87.54%,0.0581,"[0.06223266199231148, 0.9377673268318176]"
4816,1,50.01%,87.54%,0.0610,"[0.06441493332386017, 0.9355850219726562]"
4817,1,50.02%,87.55%,0.0720,"[0.07166626304388046, 0.9283338189125061]"
4818,0,50.01%,87.55%,0.0884,"[0.9511108994483948, 0.048889122903347015]"
4819,0,50.00%,87.55%,0.0572,"[0.9930638670921326, 0.00693609518930316]"
4820,0,49.99%,87.53%,2.8713,"[0.07377921044826508, 0.9262208342552185]"
4821,1,50.00%,87.54%,0.0379,"[0.03089994378387928, 0.9691001176834106]"
4822,1,50.01%,87.54%,0.0737,"[0.07080578058958054, 0.9291941523551941]"
4823,1,50.02%,87.54%,0.0708,"[0.06651534140110016, 0.933484673500061]"
4824,0,50.01%,87.54%,0.0021,"[0.9986041188240051, 0.0013959017815068364]"
4825,1,50.02%,87.55%,0.0695,"[0.06790771335363388, 0.9320923089981079]"
4826,1,50.03%,87.55%,0.1224,"[0.12140055000782013, 0.8785995244979858]"
4827,1,50.04%,87.55%,0.2025,"[0.1647467017173767, 0.8352533578872681]"
4828,0,50.03%,87.55%,0.0095,"[0.9904780387878418, 0.00952193234115839]"
4829,1,50.04%,87.56%,0.1270,"[0.10812056064605713, 0.8918794393539429]"
4830,0,50.03%,87.56%,1.2333,"[0.5787493586540222, 0.4212506413459778]"
4831,0,50.02%,87.56%,0.0007,"[0.9993539452552795, 0.0006460425793193281]"
4832,0,50.01%,87.56%,0.0002,"[0.9998695850372314, 0.00013044387742411345]"
4833,1,50.02%,87.57%,0.0684,"[0.06373462826013565, 0.9362653493881226]"
4834,1,50.03%,87.57%,0.0419,"[0.04250755533576012, 0.957492470741272]"
4835,0,50.02%,87.57%,0.0049,"[0.9852311611175537, 0.014768801629543304]"
4836,1,50.03%,87.55%,1.1862,"[0.5528683066368103, 0.4471316933631897]"
4837,1,50.04%,87.56%,0.0661,"[0.06937083601951599, 0.9306291937828064]"
4838,0,50.03%,87.56%,0.0189,"[0.9851696491241455, 0.014830323867499828]"
4839,0,50.02%,87.56%,0.0001,"[0.9999128580093384, 8.709741086931899e-05]"
4840,0,50.01%,87.56%,0.0000,"[0.9999760389328003, 2.3911967218737118e-05]"
4841,0,50.00%,87.55%,0.8411,"[0.2250119149684906, 0.774988055229187]"
4842,1,50.01%,87.55%,0.0178,"[0.01700933836400509, 0.9829906225204468]"
4843,0,50.00%,87.55%,0.0000,"[0.9999558925628662, 4.4089807488489896e-05]"
4844,1,50.01%,87.55%,0.0170,"[0.01862945407629013, 0.9813705086708069]"
4845,1,50.02%,87.56%,0.1368,"[0.16072803735733032, 0.8392719626426697]"
4846,1,50.03%,87.56%,0.0813,"[0.08437081426382065, 0.9156291484832764]"
4847,0,50.02%,87.56%,0.0027,"[0.9983044862747192, 0.0016955231549218297]"
4848,1,50.03%,87.56%,0.0936,"[0.05985797569155693, 0.940142035484314]"
4849,0,50.02%,87.57%,0.0031,"[0.9979872703552246, 0.002012713346630335]"
4850,1,50.03%,87.57%,0.3027,"[0.26217812299728394, 0.7378218770027161]"
4851,1,50.04%,87.57%,0.0767,"[0.07036218047142029, 0.9296377897262573]"
4852,0,50.03%,87.55%,1.5157,"[0.2025207132101059, 0.7974792718887329]"
4853,0,50.02%,87.56%,0.0003,"[0.9996076226234436, 0.0003923971962649375]"
4854,1,50.03%,87.56%,0.0338,"[0.03445456549525261, 0.9655454754829407]"
4855,0,50.02%,87.54%,1.9379,"[0.13462182879447937, 0.8653781414031982]"
4856,0,50.01%,87.54%,0.0001,"[0.9996583461761475, 0.0003416637482587248]"
4857,1,50.02%,87.55%,0.0250,"[0.023748314008116722, 0.9762517213821411]"
4858,0,50.01%,87.55%,0.0001,"[0.9996823072433472, 0.0003176601603627205]"
4859,0,50.00%,87.55%,0.0001,"[0.9999306201934814, 6.938388105481863e-05]"
4860,0,49.99%,87.55%,0.0000,"[0.9999794960021973, 2.0533503629849292e-05]"
4861,0,49.98%,87.56%,0.0000,"[0.999994158744812, 5.853149559698068e-06]"
4862,1,49.99%,87.56%,0.0094,"[0.00964815728366375, 0.9903518557548523]"
4863,0,49.98%,87.56%,0.0000,"[0.9999891519546509, 1.0839483365998603e-05]"
4864,0,49.97%,87.56%,0.0000,"[0.9999912977218628, 8.678595804667566e-06]"
4865,0,49.96%,87.57%,0.0000,"[0.9999977350234985, 2.267414402012946e-06]"
4866,0,49.95%,87.57%,0.0000,"[0.999996542930603, 3.419346512600896e-06]"
4867,1,49.96%,87.57%,0.0138,"[0.013365406543016434, 0.9866346120834351]"
4868,1,49.97%,87.57%,0.0479,"[0.031245561316609383, 0.9687544107437134]"
4869,0,49.96%,87.58%,0.0003,"[0.9995720982551575, 0.0004278746491763741]"
4870,0,49.95%,87.58%,0.0001,"[0.9998778104782104, 0.00012216246977914125]"
4871,1,49.96%,87.58%,0.0692,"[0.06541336327791214, 0.9345867037773132]"
4872,1,49.97%,87.58%,0.0461,"[0.04677232354879379, 0.953227698802948]"
4873,0,49.96%,87.59%,0.0002,"[0.9992753863334656, 0.0007245912565849721]"
4874,0,49.95%,87.59%,0.0001,"[0.9999727010726929, 2.7288862838759087e-05]"
4875,0,49.94%,87.59%,0.0000,"[0.9999810457229614, 1.898168738989625e-05]"
4876,0,49.93%,87.59%,0.0000,"[0.9999912977218628, 8.695596079633106e-06]"
4877,1,49.94%,87.60%,0.0103,"[0.010754473507404327, 0.9892455339431763]"
4878,0,49.93%,87.60%,0.0000,"[0.9999836683273315, 1.6373020116589032e-05]"
4879,0,49.92%,87.60%,0.0000,"[0.9999918937683105, 8.164228347595781e-06]"
4880,1,49.93%,87.60%,0.0107,"[0.010316840372979641, 0.9896831512451172]"
4881,0,49.92%,87.61%,0.0001,"[0.9999747276306152, 2.522897739254404e-05]"
4882,1,49.93%,87.61%,0.0172,"[0.017019564285874367, 0.982980489730835]"
4883,0,49.92%,87.61%,0.0000,"[0.9999388456344604, 6.119035242591053e-05]"
4884,0,49.91%,87.59%,3.8139,"[0.019230570644140244, 0.9807693958282471]"
4885,0,49.90%,87.60%,0.0000,"[0.9999735355377197, 2.6428870114614256e-05]"
4886,0,49.89%,87.60%,0.0006,"[0.9999040365219116, 9.600990597391501e-05]"
4887,1,49.90%,87.60%,0.0137,"[0.01335726585239172, 0.9866427183151245]"
4888,0,49.89%,87.60%,0.0001,"[0.9999189376831055, 8.102819265332073e-05]"
4889,0,49.88%,87.61%,0.0000,"[0.9999816417694092, 1.833586247812491e-05]"
4890,0,49.87%,87.61%,0.0000,"[0.9999924898147583, 7.509762326662894e-06]"
4891,0,49.86%,87.61%,0.0000,"[0.9999948740005493, 5.1007145884796046e-06]"
4892,0,49.85%,87.59%,3.9164,"[0.016914930194616318, 0.9830850958824158]"
4893,1,49.86%,87.60%,0.0349,"[0.028662636876106262, 0.9713373184204102]"
