round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
5879,0,49.74%,88.50%,0.0126,"[0.9874716401100159, 0.012528344988822937]"
5880,0,49.74%,88.51%,0.0126,"[0.9874112010002136, 0.01258877757936716]"
5881,1,49.74%,88.51%,0.1619,"[0.14820076525211334, 0.8517991900444031]"
5882,1,49.75%,88.51%,0.1259,"[0.11304774880409241, 0.8869522213935852]"
5883,0,49.75%,88.51%,0.0127,"[0.987407922744751, 0.012592031620442867]"
5884,0,49.74%,88.51%,0.0711,"[0.8220382928848267, 0.17796176671981812]"
5885,1,49.75%,88.52%,0.1188,"[0.11944784969091415, 0.8805521130561829]"
5886,0,49.74%,88.52%,0.0126,"[0.9874731302261353, 0.012526804581284523]"
5887,0,49.73%,88.52%,0.0126,"[0.9875083565711975, 0.012491647154092789]"
5888,1,49.74%,88.52%,0.1039,"[0.09772580862045288, 0.9022741913795471]"
5889,0,49.73%,88.52%,0.0125,"[0.9875797629356384, 0.01242021657526493]"
5890,0,49.72%,88.52%,0.0126,"[0.9874871969223022, 0.01251279842108488]"
5891,0,49.71%,88.51%,2.2562,"[0.1074284166097641, 0.8925715684890747]"
5892,1,49.72%,88.51%,0.1416,"[0.11548879742622375, 0.8845112323760986]"
5893,0,49.71%,88.51%,0.0124,"[0.9876554608345032, 0.012344609946012497]"
5894,0,49.70%,88.52%,0.0125,"[0.9875569343566895, 0.01244307216256857]"
5895,1,49.71%,88.52%,0.1017,"[0.09718599170446396, 0.9028139710426331]"
5896,0,49.70%,88.52%,0.0124,"[0.9876390695571899, 0.012361003085970879]"
5897,1,49.71%,88.52%,0.1032,"[0.09827090799808502, 0.9017291069030762]"
5898,0,49.70%,88.52%,0.0125,"[0.9874808192253113, 0.012519133277237415]"
5899,1,49.71%,88.53%,0.1043,"[0.09923553466796875, 0.9007644653320312]"
5900,0,49.70%,88.51%,0.5385,"[0.3857020437717438, 0.6142980456352234]"
5901,0,49.70%,88.51%,0.0126,"[0.9875184893608093, 0.012481557205319405]"
5902,1,49.70%,88.51%,0.099,"[0.09384193271398544, 0.9061580896377563]"
5903,0,49.70%,88.52%,0.0127,"[0.9873993396759033, 0.012600637972354889]"
5904,1,49.70%,88.50%,2.9697,"[0.6397390961647034, 0.360260933637619]"
5905,0,49.70%,88.49%,2.1055,"[0.12262953817844391, 0.8773704171180725]"
5906,1,49.70%,88.49%,0.1038,"[0.097843699157238, 0.9021562933921814]"
5907,1,49.71%,88.49%,0.1045,"[0.09965717792510986, 0.9003428816795349]"
5908,0,49.70%,88.49%,0.0127,"[0.9873476028442383, 0.012652404606342316]"
5909,0,49.70%,88.49%,0.0126,"[0.987457811832428, 0.01254222821444273]"
5910,0,49.69%,88.48%,1.5082,"[0.2607676684856415, 0.7392323017120361]"
5911,1,49.70%,88.48%,0.1462,"[0.11724741756916046, 0.8827525973320007]"
5912,0,49.69%,88.48%,0.0127,"[0.9874195456504822, 0.012580392882227898]"
5913,0,49.68%,88.48%,0.0127,"[0.9873560667037964, 0.012643846683204174]"
5914,1,49.69%,88.49%,0.11,"[0.10291832685470581, 0.8970816731452942]"
5915,1,49.70%,88.49%,0.1288,"[0.12227793037891388, 0.8777220249176025]"
5916,0,49.69%,88.49%,0.0128,"[0.9872768521308899, 0.012723151594400406]"
5917,0,49.68%,88.49%,0.0127,"[0.9873437881469727, 0.012656169012188911]"
5918,0,49.67%,88.49%,0.0127,"[0.9874110817909241, 0.012588920071721077]"
5919,0,49.66%,88.50%,0.0128,"[0.9872561693191528, 0.012743862345814705]"
5920,1,49.67%,88.50%,0.2403,"[0.2745886445045471, 0.7254114151000977]"
5921,0,49.66%,88.50%,0.0128,"[0.9873127341270447, 0.012687214650213718]"
5922,1,49.67%,88.50%,0.1246,"[0.12085070461034775, 0.879149317741394]"
5923,1,49.68%,88.50%,0.1172,"[0.1266377568244934, 0.8733623027801514]"
5924,0,49.67%,88.51%,0.0128,"[0.9872792959213257, 0.01272075716406107]"
5925,0,49.66%,88.51%,0.0128,"[0.9872699975967407, 0.012730005197227001]"
5926,0,49.65%,88.51%,0.0131,"[0.9870154857635498, 0.01298447698354721]"
5927,0,49.65%,88.51%,0.0128,"[0.987320065498352, 0.01267993077635765]"
5928,1,49.65%,88.51%,0.1752,"[0.18272139132022858, 0.8172786235809326]"
5929,1,49.66%,88.52%,0.1407,"[0.13066285848617554, 0.8693371415138245]"
5930,1,49.67%,88.52%,0.1178,"[0.09906437247991562, 0.9009356498718262]"
5931,0,49.66%,88.52%,0.0127,"[0.9873542189598083, 0.012645818293094635]"
5932,1,49.67%,88.52%,0.1413,"[0.1287814825773239, 0.8712185621261597]"
5933,1,49.68%,88.52%,0.1065,"[0.10086551308631897, 0.8991344571113586]"
5934,0,49.67%,88.53%,0.0129,"[0.9872071146965027, 0.012792909517884254]"
5935,1,49.68%,88.53%,0.1731,"[0.15672975778579712, 0.8432702422142029]"
5936,1,49.69%,88.53%,0.1024,"[0.09961036592721939, 0.9003896713256836]"
5937,0,49.68%,88.51%,0.3263,"[0.19277358055114746, 0.8072264194488525]"
5938,1,49.69%,88.52%,0.105,"[0.10570959001779556, 0.8942904472351074]"
5939,1,49.70%,88.52%,0.1136,"[0.10473381727933884, 0.8952661752700806]"
5940,0,49.69%,88.52%,0.0126,"[0.9875149726867676, 0.012484989129006863]"
5941,1,49.70%,88.52%,0.0996,"[0.09458659589290619, 0.9054133892059326]"
5942,1,49.71%,88.52%,0.1199,"[0.11723462492227554, 0.8827654123306274]"
5943,0,49.70%,88.53%,0.0127,"[0.9873968958854675, 0.01260308176279068]"
5944,0,49.69%,88.53%,0.0126,"[0.9874594211578369, 0.012540549971163273]"
5945,0,49.68%,88.53%,0.0125,"[0.9875812530517578, 0.012418778613209724]"
5946,0,49.67%,88.53%,0.0125,"[0.98757404088974, 0.012425961904227734]"
5947,1,49.68%,88.53%,0.1082,"[0.10304994881153107, 0.8969500660896301]"
5948,0,49.67%,88.54%,0.0129,"[0.9872484803199768, 0.012751538306474686]"
5949,0,49.66%,88.54%,0.0125,"[0.9875543713569641, 0.01244561467319727]"
5950,0,49.66%,88.54%,0.0126,"[0.9874842762947083, 0.012515739537775517]"
5951,1,49.66%,88.54%,0.0935,"[0.08956997096538544, 0.9104300737380981]"
5952,0,49.66%,88.54%,0.0124,"[0.9876933693885803, 0.012306703254580498]"
5953,1,49.66%,88.55%,0.0937,"[0.0891551822423935, 0.9108447432518005]"
5954,1,49.67%,88.55%,0.0979,"[0.09429475665092468, 0.9057052731513977]"
5955,0,49.66%,88.55%,0.0123,"[0.9877907037734985, 0.012209305539727211]"
5956,0,49.66%,88.53%,2.3196,"[0.0981646254658699, 0.9018353223800659]"
5957,1,49.66%,88.54%,0.1115,"[0.10380273312330246, 0.8961972594261169]"
5958,0,49.66%,88.54%,0.0124,"[0.9876776337623596, 0.012322409078478813]"
5959,1,49.66%,88.54%,0.113,"[0.10693521797657013, 0.8930648565292358]"
5960,1,49.67%,88.54%,0.1128,"[0.10711954534053802, 0.8928804397583008]"
5961,1,49.68%,88.54%,0.0988,"[0.0934990718960762, 0.9065009355545044]"
5962,0,49.67%,88.55%,0.0149,"[0.9843144416809082, 0.015685535967350006]"
5963,0,49.66%,88.55%,0.0123,"[0.9877656698226929, 0.012234346941113472]"
5964,0,49.66%,88.53%,2.1849,"[0.11275512725114822, 0.8872449398040771]"
5965,0,49.65%,88.54%,0.0126,"[0.9874470829963684, 0.012552849017083645]"
5966,0,49.64%,88.54%,0.0271,"[0.9728987216949463, 0.02710128203034401]"
5967,1,49.65%,88.54%,0.096,"[0.08988627046346664, 0.9101136922836304]"
5968,1,49.66%,88.54%,0.1137,"[0.10505495220422745, 0.8949450254440308]"
5969,1,49.66%,88.54%,0.1551,"[0.1460895985364914, 0.8539103865623474]"
5970,1,49.67%,88.54%,0.1096,"[0.10418044030666351, 0.8958196043968201]"
5971,0,49.67%,88.55%,0.0408,"[0.944593608379364, 0.055406421422958374]"
5972,1,49.67%,88.53%,0.4008,"[0.7423391342163086, 0.2576608657836914]"
5973,1,49.68%,88.53%,0.1021,"[0.09775912761688232, 0.9022408723831177]"
5974,1,49.69%,88.54%,0.22,"[0.13560128211975098, 0.8643986582756042]"
5975,1,49.70%,88.54%,0.1,"[0.09607086330652237, 0.9039291739463806]"
5976,1,49.71%,88.54%,0.1345,"[0.12838691473007202, 0.8716130256652832]"
5977,0,49.70%,88.54%,0.0123,"[0.9877632260322571, 0.01223677396774292]"
5978,0,49.69%,88.54%,0.0123,"[0.9877047538757324, 0.01229525450617075]"
5979,1,49.70%,88.55%,0.11,"[0.10250238329172134, 0.8974976539611816]"
5980,0,49.69%,88.55%,0.0125,"[0.9875575304031372, 0.012442474253475666]"
5981,0,49.68%,88.55%,0.0123,"[0.9877372980117798, 0.012262672185897827]"
5982,0,49.67%,88.55%,0.0125,"[0.9875319600105286, 0.012468094006180763]"
5983,1,49.68%,88.55%,0.0953,"[0.0908844992518425, 0.9091154932975769]"
5984,1,49.69%,88.55%,0.0991,"[0.09578456729650497, 0.904215395450592]"
5985,1,49.70%,88.56%,0.0947,"[0.08925098180770874, 0.9107490181922913]"
5986,1,49.71%,88.56%,0.0951,"[0.09158904105424881, 0.908410906791687]"
5987,1,49.72%,88.56%,0.093,"[0.08889443427324295, 0.9111055731773376]"
5988,0,49.71%,88.56%,0.0126,"[0.9875161647796631, 0.012483813799917698]"
5989,0,49.70%,88.56%,0.0127,"[0.9874264001846313, 0.012573564425110817]"
5990,0,49.69%,88.57%,0.0191,"[0.9815278053283691, 0.01847214438021183]"
5991,1,49.70%,88.57%,0.0921,"[0.08787130564451218, 0.912128746509552]"
5992,0,49.69%,88.55%,1.5083,"[0.392470121383667, 0.607529878616333]"
5993,0,49.68%,88.56%,0.0145,"[0.9856017231941223, 0.014398283325135708]"
5994,0,49.67%,88.56%,0.0135,"[0.9865108132362366, 0.01348920539021492]"
5995,0,49.67%,88.56%,0.0125,"[0.987611711025238, 0.012388281524181366]"
5996,0,49.66%,88.56%,0.0183,"[0.982326090335846, 0.01767396181821823]"
5997,1,49.67%,88.56%,0.0913,"[0.08653509616851807, 0.9134649634361267]"
5998,1,49.67%,88.56%,0.0949,"[0.08964824676513672, 0.9103516936302185]"
5999,1,49.68%,88.57%,0.0941,"[0.08959513902664185, 0.9104048609733582]"
6000,0,49.68%,88.55%,2.3811,"[0.09248540550470352, 0.9075145721435547]"
6001,0,49.67%,88.55%,0.0121,"[0.9880353808403015, 0.011964603327214718]"
6002,0,49.66%,88.56%,0.0132,"[0.9868054389953613, 0.013194604776799679]"
6003,0,49.65%,88.56%,0.0129,"[0.9873741269111633, 0.012625876814126968]"
6004,1,49.66%,88.56%,0.1025,"[0.09697546064853668, 0.9030245542526245]"
6005,1,49.67%,88.56%,0.0946,"[0.08925961703062057, 0.910740315914154]"
6006,1,49.68%,88.56%,0.0992,"[0.09432658553123474, 0.9056734442710876]"
6007,0,49.67%,88.55%,2.2611,"[0.10260827839374542, 0.8973917365074158]"
6008,1,49.68%,88.55%,0.1036,"[0.09493539482355118, 0.9050645232200623]"
6009,0,49.67%,88.55%,0.015,"[0.9848235845565796, 0.015176487155258656]"
6010,1,49.68%,88.55%,0.1077,"[0.0999208390712738, 0.9000791311264038]"
6011,1,49.68%,88.56%,0.0997,"[0.09424734115600586, 0.9057525992393494]"
6012,0,49.68%,88.56%,0.0123,"[0.9878154993057251, 0.012184550985693932]"
6013,0,49.67%,88.56%,0.0127,"[0.9873479604721069, 0.012652095407247543]"
6014,1,49.68%,88.56%,0.1253,"[0.11721765249967575, 0.8827823996543884]"
6015,0,49.67%,88.55%,0.0319,"[0.16116532683372498, 0.8388346433639526]"
6016,1,49.68%,88.55%,0.1144,"[0.1236366480588913, 0.8763633966445923]"
6017,0,49.67%,88.53%,2.2499,"[0.10077369958162308, 0.8992263078689575]"
6018,0,49.66%,88.54%,0.0123,"[0.9878126978874207, 0.012187311425805092]"
6019,1,49.67%,88.54%,0.1129,"[0.10899864882230759, 0.891001284122467]"
6020,1,49.68%,88.54%,0.1376,"[0.10904053598642349, 0.8909595012664795]"
6021,0,49.67%,88.54%,0.0122,"[0.9878618717193604, 0.012138120830059052]"
6022,1,49.68%,88.53%,0.1427,"[0.6603685021400452, 0.3396315276622772]"
6023,1,49.68%,88.53%,0.1057,"[0.09933477640151978, 0.900665283203125]"
6024,0,49.68%,88.53%,0.0122,"[0.9879014492034912, 0.012098521925508976]"
6025,1,49.68%,88.53%,0.2007,"[0.13612370193004608, 0.8638763427734375]"
6026,1,49.69%,88.53%,0.1041,"[0.09944113343954086, 0.9005588889122009]"
6027,1,49.70%,88.54%,0.1039,"[0.09734948724508286, 0.9026504755020142]"
6028,1,49.71%,88.54%,0.1312,"[0.11395580321550369, 0.8860442638397217]"
6029,1,49.72%,88.54%,0.1383,"[0.11954078823328018, 0.8804592490196228]"
6030,0,49.71%,88.54%,0.0121,"[0.9879623055458069, 0.012037692591547966]"
6031,0,49.70%,88.54%,0.0123,"[0.9877839684486389, 0.012216041795909405]"
6032,1,49.71%,88.55%,0.146,"[0.12058382481336594, 0.8794161081314087]"
6033,1,49.72%,88.55%,0.1371,"[0.4570119380950928, 0.5429880619049072]"
6034,0,49.71%,88.55%,0.0121,"[0.9880021810531616, 0.01199785154312849]"
6035,0,49.70%,88.55%,0.0121,"[0.9879866242408752, 0.01201343908905983]"
6036,1,49.71%,88.55%,0.1108,"[0.09824173152446747, 0.9017582535743713]"
6037,1,49.72%,88.56%,0.1005,"[0.0936974361538887, 0.9063025712966919]"
6038,1,49.73%,88.56%,0.1232,"[0.135028675198555, 0.8649713397026062]"
6039,0,49.72%,88.54%,1.9731,"[0.11717060208320618, 0.8828294277191162]"
6040,0,49.71%,88.54%,0.0124,"[0.9877162575721741, 0.01228376105427742]"
6041,1,49.72%,88.55%,0.1066,"[0.10016266256570816, 0.8998373746871948]"
6042,0,49.71%,88.55%,0.0122,"[0.9879024624824524, 0.012097558937966824]"
6043,1,49.72%,88.55%,0.1185,"[0.13362546265125275, 0.8663744926452637]"
6044,0,49.71%,88.55%,0.0427,"[0.9706844091415405, 0.029315637424588203]"
6045,1,49.72%,88.55%,0.1047,"[0.10320743918418884, 0.8967925310134888]"
6046,0,49.71%,88.56%,0.0155,"[0.9841720461845398, 0.015828030183911324]"
6047,1,49.72%,88.56%,0.1078,"[0.0980570912361145, 0.9019428491592407]"
6048,0,49.71%,88.56%,0.0571,"[0.8772199749946594, 0.12278006225824356]"
6049,1,49.72%,88.55%,0.5536,"[0.90249103307724, 0.09750895947217941]"
6050,1,49.73%,88.55%,0.9665,"[0.23879317939281464, 0.7612068057060242]"
6051,1,49.74%,88.55%,0.0982,"[0.09935341775417328, 0.9006466269493103]"
6052,1,49.74%,88.55%,0.1818,"[0.1604825109243393, 0.8395174741744995]"
6053,0,49.74%,88.55%,0.0121,"[0.9879729747772217, 0.012026972137391567]"
6054,0,49.73%,88.55%,0.012,"[0.9880677461624146, 0.0119322519749403]"
6055,0,49.72%,88.54%,2.0527,"[0.12481991201639175, 0.8751800656318665]"
6056,1,49.73%,88.54%,0.1,"[0.0943194106221199, 0.9056805372238159]"
6057,0,49.72%,88.54%,0.012,"[0.9880486130714417, 0.011951410211622715]"
6058,1,49.73%,88.55%,0.1131,"[0.1008528470993042, 0.8991471529006958]"
6059,1,49.74%,88.55%,0.1025,"[0.09365197271108627, 0.9063479900360107]"
6060,1,49.74%,88.55%,0.1414,"[0.11159409582614899, 0.888405978679657]"
6061,0,49.74%,88.55%,0.012,"[0.9880895018577576, 0.011910571716725826]"
6062,0,49.73%,88.55%,0.0123,"[0.9877062439918518, 0.012293784879148006]"
6063,1,49.74%,88.56%,0.1027,"[0.09983865916728973, 0.9001613259315491]"
6064,1,49.74%,88.56%,0.0983,"[0.09355524927377701, 0.906444787979126]"
6065,0,49.74%,88.56%,0.1239,"[0.7540391087532043, 0.24596095085144043]"
6066,0,49.73%,88.54%,0.2625,"[0.2173168808221817, 0.7826830744743347]"
6067,1,49.74%,88.55%,0.1114,"[0.09905631840229034, 0.9009436368942261]"
6068,0,49.73%,88.55%,0.012,"[0.9880471229553223, 0.011952850967645645]"
6069,1,49.74%,88.55%,0.3082,"[0.16448746621608734, 0.8355125784873962]"
6070,0,49.73%,88.55%,0.0122,"[0.987846314907074, 0.01215374656021595]"
6071,0,49.72%,88.54%,0.2784,"[0.22055619955062866, 0.7794438004493713]"
6072,1,49.73%,88.54%,0.0979,"[0.09443143755197525, 0.9055685997009277]"
6073,1,49.74%,88.54%,0.099,"[0.09414823353290558, 0.9058517813682556]"
6074,0,49.73%,88.54%,0.0119,"[0.9881337285041809, 0.011866269633173943]"
6075,0,49.72%,88.53%,2.2767,"[0.09865571558475494, 0.901344358921051]"
6076,1,49.73%,88.53%,0.1106,"[0.10632745176553726, 0.893672525882721]"
6077,0,49.72%,88.53%,0.012,"[0.9880954027175903, 0.011904527433216572]"
6078,0,49.71%,88.53%,0.0119,"[0.9881542921066284, 0.011845632456243038]"
6079,0,49.70%,88.54%,0.012,"[0.9880024194717407, 0.011997568421065807]"
6080,0,49.70%,88.54%,0.0119,"[0.9881814122200012, 0.01181853748857975]"
6081,1,49.70%,88.54%,0.104,"[0.09787220507860184, 0.9021278619766235]"
6082,1,49.71%,88.54%,0.1011,"[0.09412554651498795, 0.905874490737915]"
6083,0,49.70%,88.53%,2.2456,"[0.1088324785232544, 0.8911675214767456]"
6084,0,49.70%,88.53%,0.0119,"[0.9881706237792969, 0.01182934083044529]"
6085,0,49.69%,88.53%,0.0119,"[0.9881858825683594, 0.011814196594059467]"
6086,0,49.68%,88.53%,0.1197,"[0.8527564406394958, 0.14724354445934296]"
6087,1,49.69%,88.53%,0.1316,"[0.1307281255722046, 0.8692718148231506]"
6088,1,49.70%,88.54%,0.1079,"[0.10212038457393646, 0.8978796005249023]"
6089,0,49.69%,88.52%,1.664,"[0.21695901453495026, 0.7830409407615662]"
6090,0,49.68%,88.52%,0.012,"[0.988111138343811, 0.011888821609318256]"
6091,0,49.67%,88.53%,0.0118,"[0.9882684946060181, 0.011731456965208054]"
6092,1,49.68%,88.53%,0.1277,"[0.12138257920742035, 0.8786174654960632]"
6093,1,49.69%,88.53%,0.1871,"[0.16615206003189087, 0.8338479399681091]"
6094,1,49.70%,88.53%,0.3178,"[0.23538239300251007, 0.7646176218986511]"
6095,1,49.70%,88.53%,0.3192,"[0.27839410305023193, 0.7216058969497681]"
6096,1,49.71%,88.54%,0.1249,"[0.1175624430179596, 0.8824375867843628]"
6097,1,49.72%,88.54%,0.2174,"[0.17683114111423492, 0.8231688141822815]"
6098,1,49.73%,88.54%,0.1697,"[0.15462182462215424, 0.8453781604766846]"
6099,0,49.72%,88.54%,0.0119,"[0.988135576248169, 0.01186443492770195]"
6100,0,49.71%,88.53%,1.9084,"[0.14349642395973206, 0.8565035462379456]"
6101,1,49.72%,88.53%,0.1279,"[0.12040404230356216, 0.879595935344696]"
6102,0,49.71%,88.53%,0.0118,"[0.9882051944732666, 0.011794866062700748]"
6103,1,49.72%,88.53%,0.316,"[0.19667980074882507, 0.8033201694488525]"
6104,0,49.71%,88.53%,0.0121,"[0.9880066514015198, 0.011993317864835262]"
6105,0,49.71%,88.54%,0.0118,"[0.9882163405418396, 0.011783615685999393]"
6106,0,49.70%,88.54%,0.0119,"[0.9881453514099121, 0.011854679323732853]"
6107,1,49.71%,88.54%,0.1088,"[0.10318902134895325, 0.8968110084533691]"
6108,1,49.71%,88.54%,0.1115,"[0.10513514280319214, 0.8948648571968079]"
6109,1,49.72%,88.54%,0.1164,"[0.11007292568683624, 0.8899270296096802]"
6110,1,49.73%,88.55%,0.1659,"[0.1419285237789154, 0.8580714464187622]"
6111,1,49.74%,88.55%,0.1521,"[0.1359192281961441, 0.8640807867050171]"
6112,1,49.75%,88.55%,0.1138,"[0.10807647556066513, 0.8919235467910767]"
6113,1,49.75%,88.55%,0.1158,"[0.10970768332481384, 0.8902922868728638]"
6114,0,49.75%,88.54%,2.0061,"[0.1341674029827118, 0.8658326268196106]"
6115,0,49.74%,88.54%,0.0119,"[0.9881411790847778, 0.011858886107802391]"
6116,0,49.73%,88.54%,0.0654,"[0.9501463174819946, 0.04985368251800537]"
6117,1,49.74%,88.54%,0.1173,"[0.11219257116317749, 0.8878073692321777]"
6118,1,49.75%,88.53%,2.0451,"[0.892414391040802, 0.10758557915687561]"
6119,0,49.74%,88.53%,0.0119,"[0.9881906509399414, 0.011809330433607101]"
6120,1,49.75%,88.53%,0.1098,"[0.10459361970424652, 0.8954063653945923]"
6121,0,49.74%,88.53%,0.0119,"[0.9881870150566101, 0.011812941171228886]"
6122,0,49.73%,88.54%,0.012,"[0.9880651831626892, 0.011934866197407246]"
6123,1,49.74%,88.54%,0.1082,"[0.10200154781341553, 0.8979985117912292]"
6124,0,49.73%,88.54%,0.012,"[0.9880351424217224, 0.011964818462729454]"
6125,0,49.72%,88.52%,2.2331,"[0.10728476941585541, 0.8927151560783386]"
6126,1,49.73%,88.53%,0.109,"[0.10240687429904938, 0.897593080997467]"
6127,0,49.72%,88.53%,0.0119,"[0.9881338477134705, 0.01186616811901331]"
6128,1,49.73%,88.53%,0.11,"[0.10408974438905716, 0.8959102034568787]"
6129,0,49.72%,88.53%,0.0119,"[0.9881362915039062, 0.011863747611641884]"
6130,1,49.73%,88.53%,0.1155,"[0.1086663082242012, 0.8913336992263794]"
6131,1,49.74%,88.54%,0.1322,"[0.1251276731491089, 0.8748722672462463]"
6132,0,49.73%,88.54%,0.0122,"[0.9879206418991089, 0.01207935344427824]"
6133,0,49.72%,88.54%,0.0156,"[0.9855812191963196, 0.014418835751712322]"
6134,1,49.73%,88.54%,0.1238,"[0.11385621130466461, 0.8861437439918518]"
6135,1,49.74%,88.54%,0.1247,"[0.11134910583496094, 0.8886508345603943]"
6136,1,49.75%,88.54%,0.1199,"[0.1140122264623642, 0.8859876990318298]"
6137,0,49.74%,88.55%,1.1032,"[0.6534131169319153, 0.34658682346343994]"
6138,1,49.75%,88.55%,0.1414,"[0.1340349316596985, 0.8659650683403015]"
6139,0,49.74%,88.55%,0.012,"[0.98809415102005, 0.011905863881111145]"
6140,0,49.73%,88.55%,0.012,"[0.9880330562591553, 0.011966942809522152]"
6141,1,49.74%,88.55%,0.1182,"[0.11125530302524567, 0.8887447118759155]"
6142,1,49.75%,88.56%,0.1063,"[0.1013701856136322, 0.8986298441886902]"
6143,0,49.74%,88.56%,0.012,"[0.9881148338317871, 0.011885194107890129]"
6144,0,49.73%,88.56%,0.1072,"[0.5074061751365662, 0.49259379506111145]"
6145,0,49.72%,88.56%,0.012,"[0.9880991578102112, 0.01190087292343378]"
6146,0,49.72%,88.55%,1.38,"[0.2203909456729889, 0.7796090245246887]"
6147,0,49.71%,88.55%,0.0121,"[0.9879992008209229, 0.01200077310204506]"
6148,0,49.70%,88.55%,0.0155,"[0.9845272302627563, 0.015472781844437122]"
6149,0,49.69%,88.55%,0.012,"[0.9881126284599304, 0.011887343600392342]"
6150,0,49.68%,88.55%,0.0119,"[0.9881848096847534, 0.011815140023827553]"
6151,1,49.69%,88.56%,0.1278,"[0.12493545562028885, 0.875064492225647]"
6152,0,49.68%,88.56%,0.0119,"[0.9882161021232605, 0.011783826164901257]"
6153,1,49.69%,88.56%,0.1201,"[0.11435448378324509, 0.8856455683708191]"
6154,0,49.68%,88.56%,0.0119,"[0.9881828427314758, 0.0118171451613307]"
6155,0,49.68%,88.56%,0.0119,"[0.9881476759910583, 0.01185226533561945]"
6156,0,49.67%,88.57%,0.0118,"[0.9882330298423767, 0.011767014861106873]"
6157,0,49.66%,88.57%,0.0119,"[0.9881590008735657, 0.01184102427214384]"
6158,0,49.65%,88.57%,0.0118,"[0.9882867932319641, 0.011713228188455105]"
6159,1,49.66%,88.57%,0.1637,"[0.1626092791557312, 0.8373907804489136]"
6160,1,49.67%,88.56%,3.9329,"[0.9158021211624146, 0.08419786393642426]"
6161,1,49.68%,88.56%,0.2538,"[0.16730590164661407, 0.8326941132545471]"
6162,0,49.67%,88.54%,1.8398,"[0.16849945485591888, 0.8315005302429199]"
6163,1,49.68%,88.55%,0.1059,"[0.10072148591279984, 0.8992785811424255]"
6164,0,49.67%,88.55%,0.012,"[0.9881033301353455, 0.011896707117557526]"
6165,0,49.66%,88.55%,0.0314,"[0.9722694754600525, 0.02773047611117363]"
6166,1,49.67%,88.55%,0.169,"[0.17317555844783783, 0.8268244862556458]"
6167,1,49.68%,88.55%,0.3565,"[0.25411584973335266, 0.7458841800689697]"
6168,0,49.67%,88.56%,0.0125,"[0.9875857830047607, 0.012414217926561832]"
6169,0,49.66%,88.54%,2.1359,"[0.11846587061882019, 0.8815340995788574]"
6170,0,49.65%,88.54%,0.0122,"[0.9879164695739746, 0.012083553709089756]"
6171,0,49.64%,88.55%,0.0122,"[0.9879047870635986, 0.012095194309949875]"
6172,0,49.64%,88.55%,0.0123,"[0.9877555966377258, 0.012244470417499542]"
6173,1,49.64%,88.55%,0.2269,"[0.1627868413925171, 0.8372131586074829]"
6174,1,49.65%,88.55%,0.1275,"[0.12142950296401978, 0.8785704970359802]"
6175,0,49.64%,88.55%,0.0124,"[0.9876565933227539, 0.012343382462859154]"
6176,1,49.65%,88.55%,0.1099,"[0.1039697676897049, 0.8960301876068115]"
6177,0,49.64%,88.56%,0.1856,"[0.7719292640686035, 0.22807066142559052]"
6178,0,49.64%,88.56%,0.0129,"[0.9871596097946167, 0.012840359471738338]"
