round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
5733,1,49.70%,88.12%,0.139,"[0.12785956263542175, 0.8721404671669006]"
5734,0,49.69%,88.13%,0.0126,"[0.9874639511108398, 0.01253601536154747]"
5735,1,49.70%,88.13%,0.1551,"[0.14463864266872406, 0.8553614020347595]"
5736,0,49.69%,88.11%,2.1423,"[0.11065696179866791, 0.8893430233001709]"
5737,0,49.69%,88.11%,0.0129,"[0.9872658252716064, 0.012734177522361279]"
5738,1,49.70%,88.12%,0.1384,"[0.1368400901556015, 0.8631599545478821]"
5739,1,49.70%,88.12%,0.162,"[0.13520793616771698, 0.8647921085357666]"
5740,0,49.70%,88.12%,0.014,"[0.9855816960334778, 0.014418333768844604]"
5741,1,49.70%,88.12%,0.1158,"[0.11018156260251999, 0.8898184895515442]"
5742,0,49.70%,88.11%,2.131,"[0.11441458761692047, 0.8855854272842407]"
5743,1,49.70%,88.11%,0.1211,"[0.11201703548431396, 0.887982964515686]"
5744,1,49.71%,88.11%,0.1193,"[0.11161796748638153, 0.888382077217102]"
5745,0,49.70%,88.11%,0.0133,"[0.9869758486747742, 0.013024180196225643]"
5746,0,49.70%,88.12%,0.0143,"[0.9857745170593262, 0.014225427061319351]"
5747,1,49.70%,88.12%,0.1404,"[0.12480407953262329, 0.8751959800720215]"
5748,0,49.70%,88.12%,0.1302,"[0.8676015138626099, 0.13239847123622894]"
5749,1,49.70%,88.12%,0.1243,"[0.11931153386831284, 0.880688488483429]"
5750,1,49.71%,88.12%,0.1348,"[0.11943541467189789, 0.8805646300315857]"
5751,1,49.72%,88.13%,0.2359,"[0.21949797868728638, 0.7805020213127136]"
5752,0,49.71%,88.13%,0.0126,"[0.9874473214149475, 0.012552631087601185]"
5753,1,49.72%,88.13%,0.1458,"[0.12301003187894821, 0.8769899606704712]"
5754,1,49.73%,88.13%,0.1598,"[0.12457737326622009, 0.8754226565361023]"
5755,1,49.74%,88.13%,0.1122,"[0.10618752986192703, 0.8938124775886536]"
5756,1,49.75%,88.14%,0.1199,"[0.11592093110084534, 0.8840790390968323]"
5757,1,49.76%,88.14%,0.2,"[0.1715133935213089, 0.8284865617752075]"
5758,1,49.77%,88.14%,0.1119,"[0.10621649771928787, 0.8937835097312927]"
5759,1,49.77%,88.14%,0.114,"[0.107576385140419, 0.8924236297607422]"
5760,0,49.77%,88.14%,0.0168,"[0.9842511415481567, 0.015748925507068634]"
5761,1,49.77%,88.15%,0.1175,"[0.11127816885709763, 0.8887218236923218]"
5762,1,49.78%,88.15%,0.1058,"[0.10041467845439911, 0.8995853066444397]"
5763,0,49.77%,88.15%,0.0132,"[0.986857533454895, 0.013142429292201996]"
5764,0,49.77%,88.15%,0.0128,"[0.9872905611991882, 0.012709394097328186]"
5765,0,49.76%,88.15%,0.0126,"[0.9874598979949951, 0.012540101073682308]"
5766,0,49.75%,88.14%,2.0017,"[0.13132789731025696, 0.8686720728874207]"
5767,0,49.74%,88.14%,0.0143,"[0.9855607151985168, 0.014439217746257782]"
5768,0,49.73%,88.14%,0.0153,"[0.9842545986175537, 0.015745367854833603]"
5769,0,49.72%,88.13%,2.0235,"[0.12444762885570526, 0.8755524158477783]"
5770,0,49.71%,88.13%,0.013,"[0.9871448874473572, 0.012855189852416515]"
5771,0,49.71%,88.13%,0.0126,"[0.9874902367591858, 0.012509734369814396]"
5772,1,49.71%,88.13%,0.1099,"[0.10477441549301147, 0.8952255249023438]"
5773,1,49.72%,88.14%,0.1128,"[0.106623575091362, 0.8933764100074768]"
5774,0,49.71%,88.12%,1.7087,"[0.18691416084766388, 0.8130857944488525]"
5775,1,49.72%,88.12%,0.1799,"[0.183120459318161, 0.8168795704841614]"
5776,1,49.73%,88.13%,0.1144,"[0.10750776529312134, 0.8924922943115234]"
5777,1,49.74%,88.13%,0.1139,"[0.1072785034775734, 0.8927215337753296]"
5778,0,49.73%,88.13%,0.0195,"[0.980336606502533, 0.019663440063595772]"
5779,0,49.72%,88.11%,1.7468,"[0.14796806871891022, 0.852031946182251]"
5780,1,49.73%,88.12%,0.1261,"[0.12199108302593231, 0.8780089616775513]"
5781,1,49.74%,88.12%,0.1385,"[0.12271758913993835, 0.877282440662384]"
5782,0,49.73%,88.12%,0.0128,"[0.9872640371322632, 0.012735939584672451]"
5783,1,49.74%,88.12%,0.1627,"[0.13263237476348877, 0.8673676252365112]"
5784,1,49.75%,88.12%,0.1294,"[0.12078357487916946, 0.8792163729667664]"
5785,0,49.74%,88.13%,0.0126,"[0.9874812960624695, 0.01251867413520813]"
5786,1,49.75%,88.13%,0.1217,"[0.11455823481082916, 0.885441780090332]"
5787,0,49.74%,88.13%,0.0567,"[0.8263082504272461, 0.17369171977043152]"
5788,0,49.73%,88.13%,0.0127,"[0.9873805046081543, 0.012619517743587494]"
5789,1,49.74%,88.13%,0.1482,"[0.12366748601198196, 0.8763325214385986]"
5790,1,49.75%,88.14%,0.3328,"[0.250051885843277, 0.7499481439590454]"
5791,0,49.74%,88.14%,0.0125,"[0.9875462651252747, 0.0124537767842412]"
5792,1,49.75%,88.14%,0.1502,"[0.1397862732410431, 0.8602136969566345]"
5793,1,49.76%,88.14%,0.1699,"[0.15531407296657562, 0.8446859121322632]"
5794,0,49.75%,88.13%,1.7676,"[0.16494904458522797, 0.8350509405136108]"
5795,1,49.76%,88.13%,0.114,"[0.10763237625360489, 0.8923676013946533]"
5796,0,49.75%,88.13%,0.0125,"[0.987536609172821, 0.012463361956179142]"
5797,0,49.74%,88.13%,0.0286,"[0.9176076054573059, 0.08239243924617767]"
5798,1,49.75%,88.14%,0.133,"[0.1229528933763504, 0.877047061920166]"
5799,0,49.74%,88.14%,0.0214,"[0.9725822806358337, 0.027417747303843498]"
5800,0,49.73%,88.14%,0.0125,"[0.9875450730323792, 0.01245494931936264]"
5801,0,49.72%,88.14%,0.0128,"[0.9872950911521912, 0.012704920023679733]"
5802,1,49.73%,88.14%,0.1185,"[0.10960977524518967, 0.890390157699585]"
5803,0,49.72%,88.15%,0.141,"[0.9750970602035522, 0.024902954697608948]"
5804,1,49.73%,88.15%,0.4792,"[0.3775204122066498, 0.6224796175956726]"
5805,1,49.74%,88.15%,0.1286,"[0.1200944110751152, 0.8799055814743042]"
5806,1,49.75%,88.15%,0.1396,"[0.128930002450943, 0.8710700273513794]"
5807,1,49.76%,88.15%,0.1267,"[0.1197124794125557, 0.8802874684333801]"
5808,0,49.75%,88.16%,0.0131,"[0.9869296550750732, 0.01307031698524952]"
5809,0,49.74%,88.14%,1.7334,"[0.23272201418876648, 0.7672779560089111]"
5810,0,49.73%,88.14%,0.0125,"[0.987532913684845, 0.012467159889638424]"
5811,1,49.74%,88.15%,0.1266,"[0.11803439259529114, 0.8819656372070312]"
5812,0,49.73%,88.15%,0.0124,"[0.9876770377159119, 0.012322895228862762]"
5813,1,49.74%,88.15%,0.1205,"[0.12332373112440109, 0.8766762018203735]"
5814,0,49.73%,88.15%,0.0124,"[0.9877075552940369, 0.012292417697608471]"
5815,0,49.72%,88.14%,0.7617,"[0.3368792235851288, 0.6631208062171936]"
5816,1,49.73%,88.14%,0.3575,"[0.2934625446796417, 0.7065374255180359]"
5817,0,49.72%,88.14%,0.0124,"[0.9876660108566284, 0.012333950027823448]"
5818,1,49.73%,88.14%,0.4437,"[0.3636557161808014, 0.636344313621521]"
5819,1,49.74%,88.14%,0.1146,"[0.10736656934022903, 0.8926333785057068]"
5820,1,49.75%,88.15%,0.1139,"[0.10741987079381943, 0.8925800919532776]"
5821,1,49.76%,88.15%,0.5179,"[0.43777886033058167, 0.5622212290763855]"
5822,0,49.75%,88.15%,0.0122,"[0.987837553024292, 0.012162445113062859]"
5823,0,49.74%,88.15%,0.0561,"[0.9824156761169434, 0.017584243789315224]"
5824,1,49.75%,88.15%,0.1114,"[0.10555016994476318, 0.8944498896598816]"
5825,1,49.76%,88.16%,0.125,"[0.1189323291182518, 0.8810676336288452]"
5826,0,49.75%,88.14%,0.6188,"[0.42325878143310547, 0.5767411589622498]"
5827,0,49.74%,88.14%,0.0122,"[0.9878756999969482, 0.012124280445277691]"
5828,0,49.73%,88.15%,0.0123,"[0.9878117442131042, 0.012188252992928028]"
5829,0,49.73%,88.15%,0.0124,"[0.9877023100852966, 0.012297745794057846]"
5830,0,49.72%,88.15%,0.0122,"[0.9878738522529602, 0.012126120738685131]"
5831,1,49.73%,88.15%,0.1168,"[0.11561834812164307, 0.8843817114830017]"
5832,0,49.72%,88.15%,0.0121,"[0.9879263639450073, 0.012073659338057041]"
5833,1,49.73%,88.16%,0.1104,"[0.10773240029811859, 0.8922675848007202]"
5834,0,49.72%,88.16%,0.0121,"[0.9879449605941772, 0.01205506268888712]"
5835,0,49.71%,88.16%,0.0121,"[0.987958550453186, 0.01204148679971695]"
5836,1,49.72%,88.16%,0.1266,"[0.11775629222393036, 0.8822437524795532]"
5837,1,49.73%,88.16%,0.4707,"[0.3869599401950836, 0.6130400896072388]"
5838,0,49.72%,88.17%,0.0121,"[0.9879867434501648, 0.012013298459351063]"
5839,0,49.71%,88.15%,2.1684,"[0.11334303021430969, 0.8866569399833679]"
5840,0,49.70%,88.15%,0.2486,"[0.7817015051841736, 0.2182985097169876]"
5841,0,49.69%,88.15%,0.0121,"[0.9880097508430481, 0.01199022214859724]"
5842,1,49.70%,88.16%,0.1155,"[0.1089920923113823, 0.8910079598426819]"
5843,1,49.71%,88.16%,0.4892,"[0.4129890203475952, 0.5870109796524048]"
5844,0,49.70%,88.16%,0.0121,"[0.9879546165466309, 0.012045372277498245]"
5845,0,49.69%,88.16%,0.0121,"[0.9880048632621765, 0.011995064094662666]"
5846,1,49.70%,88.16%,0.1408,"[0.12876580655574799, 0.8712341785430908]"
5847,1,49.71%,88.17%,0.1675,"[0.16608065366744995, 0.83391934633255]"
5848,0,49.70%,88.17%,0.012,"[0.9880272150039673, 0.011972825974225998]"
5849,1,49.71%,88.17%,0.1376,"[0.1288682222366333, 0.8711317777633667]"
5850,1,49.72%,88.17%,0.1258,"[0.12094692140817642, 0.8790530562400818]"
5851,1,49.73%,88.17%,0.1447,"[0.1261608749628067, 0.8738390803337097]"
5852,1,49.74%,88.18%,0.1078,"[0.1066606417298317, 0.8933393359184265]"
5853,0,49.73%,88.18%,0.012,"[0.9880551695823669, 0.01194484531879425]"
5854,1,49.74%,88.18%,0.1603,"[0.1337062120437622, 0.8662937879562378]"
5855,0,49.73%,88.18%,0.0196,"[0.9721549153327942, 0.027845147997140884]"
5856,0,49.72%,88.17%,1.9371,"[0.1331990510225296, 0.8668009042739868]"
5857,0,49.71%,88.15%,2.2455,"[0.10646665841341019, 0.8935333490371704]"
5858,1,49.72%,88.15%,0.1096,"[0.10686801373958588, 0.8931319713592529]"
5859,0,49.71%,88.16%,0.012,"[0.988071084022522, 0.011928850784897804]"
5860,1,49.72%,88.16%,0.1506,"[0.13069522380828857, 0.8693048357963562]"
5861,1,49.73%,88.16%,0.1158,"[0.109681136906147, 0.8903188109397888]"
5862,1,49.74%,88.16%,0.1483,"[0.13464564085006714, 0.8653544187545776]"
5863,0,49.73%,88.17%,0.012,"[0.9880401492118835, 0.011959847062826157]"
5864,1,49.74%,88.17%,0.1239,"[0.11481621861457825, 0.8851838111877441]"
5865,0,49.73%,88.15%,2.1549,"[0.11432615667581558, 0.8856738209724426]"
5866,1,49.74%,88.15%,0.1321,"[0.12390820682048798, 0.8760918378829956]"
5867,0,49.73%,88.16%,0.015,"[0.986012876033783, 0.013987163081765175]"
5868,1,49.74%,88.16%,0.1085,"[0.10510943830013275, 0.894890546798706]"
5869,0,49.73%,88.16%,0.0121,"[0.9879855513572693, 0.012014389038085938]"
5870,1,49.74%,88.16%,0.7523,"[0.41192832589149475, 0.5880717039108276]"
5871,0,49.73%,88.16%,0.0121,"[0.9879702925682068, 0.01202965248376131]"
5872,0,49.72%,88.17%,0.0127,"[0.9873450398445129, 0.012654906138777733]"
5873,1,49.73%,88.17%,0.1244,"[0.11807246506214142, 0.8819275498390198]"
5874,1,49.74%,88.17%,0.1289,"[0.11952967941761017, 0.880470335483551]"
5875,1,49.74%,88.17%,0.1318,"[0.11822047084569931, 0.8817795515060425]"
5876,0,49.74%,88.17%,0.0121,"[0.9879478812217712, 0.012052143923938274]"
5877,1,49.74%,88.18%,0.112,"[0.107777900993824, 0.8922221064567566]"
5878,1,49.75%,88.18%,0.1285,"[0.1218821108341217, 0.8781179189682007]"
5879,0,49.74%,88.18%,0.0121,"[0.9879845380783081, 0.012015431188046932]"
5880,0,49.74%,88.18%,0.0121,"[0.9879427552223206, 0.012057243846356869]"
5881,1,49.74%,88.18%,0.1755,"[0.16695895791053772, 0.8330410122871399]"
5882,1,49.75%,88.19%,0.1253,"[0.12678396701812744, 0.8732160925865173]"
5883,0,49.75%,88.19%,0.0122,"[0.9879319071769714, 0.012068097479641438]"
5884,0,49.74%,88.17%,1.4686,"[0.2522362470626831, 0.7477637529373169]"
5885,1,49.75%,88.18%,0.1271,"[0.12434267997741699, 0.875657320022583]"
5886,0,49.74%,88.18%,0.0122,"[0.9879221320152283, 0.012077885679900646]"
5887,0,49.73%,88.18%,0.0121,"[0.9879361987113953, 0.012063794769346714]"
5888,1,49.74%,88.18%,0.1071,"[0.10186946392059326, 0.898130476474762]"
5889,0,49.73%,88.18%,0.0121,"[0.987912118434906, 0.012087822891771793]"
5890,0,49.72%,88.19%,0.0122,"[0.9879202842712402, 0.012079746462404728]"
5891,0,49.71%,88.17%,2.2166,"[0.1096448302268982, 0.8903552293777466]"
5892,1,49.72%,88.17%,0.1453,"[0.12193848937749863, 0.8780615329742432]"
5893,0,49.71%,88.17%,0.0121,"[0.9879845380783081, 0.012015487998723984]"
5894,0,49.70%,88.18%,0.0122,"[0.9878906011581421, 0.012109360657632351]"
5895,1,49.71%,88.18%,0.1096,"[0.10604200512170792, 0.8939580321311951]"
5896,0,49.70%,88.18%,0.0122,"[0.9878990054130554, 0.012101012282073498]"
5897,1,49.71%,88.18%,0.1115,"[0.10507406294345856, 0.8949259519577026]"
5898,0,49.70%,88.18%,0.0121,"[0.988004744052887, 0.011995182372629642]"
5899,1,49.71%,88.19%,0.1126,"[0.10525467246770859, 0.8947453498840332]"
5900,0,49.70%,88.17%,1.3051,"[0.19751062989234924, 0.8024893403053284]"
5901,0,49.70%,88.17%,0.0122,"[0.9878677129745483, 0.012132290750741959]"
5902,1,49.70%,88.18%,0.105,"[0.09979616105556488, 0.9002038240432739]"
5903,0,49.70%,88.18%,0.0121,"[0.9879760146141052, 0.012024004943668842]"
5904,1,49.70%,88.18%,0.1765,"[0.1521802395582199, 0.8478198051452637]"
5905,0,49.70%,88.16%,2.1062,"[0.12231927365064621, 0.8776807188987732]"
5906,1,49.70%,88.17%,0.1107,"[0.10489125549793243, 0.895108699798584]"
5907,1,49.71%,88.17%,0.1134,"[0.10450617223978043, 0.8954938054084778]"
5908,0,49.70%,88.17%,0.0121,"[0.9879717230796814, 0.012028275988996029]"
5909,0,49.70%,88.17%,0.0121,"[0.987975001335144, 0.012024984695017338]"
5910,0,49.69%,88.16%,2.1188,"[0.13049490749835968, 0.8695051074028015]"
5911,1,49.70%,88.16%,0.112,"[0.10612165927886963, 0.8938784003257751]"
5912,0,49.69%,88.16%,0.0123,"[0.9877789616584778, 0.012221007607877254]"
5913,0,49.68%,88.16%,0.0122,"[0.9878998398780823, 0.012100180611014366]"
5914,1,49.69%,88.17%,0.12,"[0.11117223650217056, 0.8888277411460876]"
5915,1,49.70%,88.17%,0.1208,"[0.11521397531032562, 0.8847859501838684]"
5916,0,49.69%,88.17%,0.0121,"[0.9879187941551208, 0.012081243097782135]"
5917,0,49.68%,88.17%,0.0122,"[0.9878457188606262, 0.01215434167534113]"
5918,0,49.67%,88.17%,0.0121,"[0.987924337387085, 0.012075649574398994]"
5919,0,49.66%,88.18%,0.0122,"[0.9879019260406494, 0.012098095379769802]"
5920,1,49.67%,88.18%,0.1443,"[0.15156173706054688, 0.8484382033348083]"
5921,0,49.66%,88.18%,0.0122,"[0.9879003763198853, 0.012099633924663067]"
5922,1,49.67%,88.18%,0.1303,"[0.11688325554132462, 0.8831167817115784]"
5923,1,49.68%,88.18%,0.1412,"[0.12350454181432724, 0.8764954209327698]"
5924,0,49.67%,88.19%,0.0124,"[0.9876898527145386, 0.012310169637203217]"
5925,0,49.66%,88.19%,0.0122,"[0.9878501296043396, 0.012149864807724953]"
5926,0,49.65%,88.19%,0.0126,"[0.9874646663665771, 0.012535396963357925]"
5927,0,49.65%,88.19%,0.0121,"[0.9879453182220459, 0.012054739519953728]"
5928,1,49.65%,88.19%,0.1434,"[0.13064661622047424, 0.8693533539772034]"
5929,1,49.66%,88.20%,0.14,"[0.13158880174160004, 0.8684111833572388]"
5930,1,49.67%,88.20%,0.1313,"[0.13200461864471436, 0.8679954409599304]"
5931,0,49.66%,88.20%,0.012,"[0.9880220890045166, 0.011977885849773884]"
5932,1,49.67%,88.20%,0.1467,"[0.13954156637191772, 0.860458493232727]"
5933,1,49.68%,88.20%,0.124,"[0.11657769232988358, 0.883422315120697]"
5934,0,49.67%,88.21%,0.0121,"[0.9879590272903442, 0.012040987610816956]"
5935,1,49.68%,88.21%,0.1429,"[0.1329212188720703, 0.8670787215232849]"
5936,1,49.69%,88.21%,0.1171,"[0.11429932713508606, 0.8857006430625916]"
5937,0,49.68%,88.21%,1.0611,"[0.5953994393348694, 0.4046005308628082]"
5938,1,49.69%,88.21%,0.1421,"[0.129141703248024, 0.8708583116531372]"
5939,1,49.70%,88.22%,0.1418,"[0.13513097167015076, 0.8648689389228821]"
5940,0,49.69%,88.22%,0.0119,"[0.9881051778793335, 0.0118948295712471]"
5941,1,49.70%,88.22%,0.1139,"[0.10989486426115036, 0.890105128288269]"
5942,1,49.71%,88.22%,0.1827,"[0.1491858810186386, 0.850814163684845]"
5943,0,49.70%,88.22%,0.0119,"[0.9881545305252075, 0.01184539869427681]"
5944,0,49.69%,88.23%,0.012,"[0.9881510734558105, 0.01184897217899561]"
5945,0,49.68%,88.23%,0.0119,"[0.9881759881973267, 0.011823984794318676]"
5946,0,49.67%,88.23%,0.0119,"[0.9881471991539001, 0.011852750554680824]"
5947,1,49.68%,88.23%,0.1252,"[0.1465628743171692, 0.8534371852874756]"
5948,0,49.67%,88.23%,0.0119,"[0.9881402254104614, 0.011859728954732418]"
5949,0,49.66%,88.24%,0.0119,"[0.988146960735321, 0.011853030882775784]"
5950,0,49.66%,88.24%,0.0118,"[0.9882165789604187, 0.01178338285535574]"
5951,1,49.66%,88.24%,0.1066,"[0.10129033029079437, 0.8987096548080444]"
5952,0,49.66%,88.24%,0.0118,"[0.9882093667984009, 0.011790670454502106]"
5953,1,49.66%,88.24%,0.1086,"[0.10230879485607147, 0.8976911902427673]"
5954,1,49.67%,88.25%,0.1236,"[0.11376585811376572, 0.8862341642379761]"
5955,0,49.66%,88.25%,0.0118,"[0.9882786273956299, 0.011721299961209297]"
5956,0,49.66%,88.23%,2.2277,"[0.11221987754106522, 0.8877801299095154]"
5957,1,49.66%,88.23%,0.132,"[0.11836230754852295, 0.881637692451477]"
5958,0,49.66%,88.24%,0.0119,"[0.9882312417030334, 0.011768688447773457]"
5959,1,49.66%,88.24%,0.1974,"[0.18668189644813538, 0.8133180737495422]"
5960,1,49.67%,88.24%,0.1241,"[0.11398833990097046, 0.8860116600990295]"
5961,1,49.68%,88.24%,0.1125,"[0.10670574754476547, 0.8932942152023315]"
5962,0,49.67%,88.24%,0.012,"[0.9881048202514648, 0.011895108968019485]"
5963,0,49.66%,88.25%,0.012,"[0.9879699945449829, 0.012029986828565598]"
5964,0,49.66%,88.23%,1.9795,"[0.11931465566158295, 0.8806853294372559]"
5965,0,49.65%,88.23%,0.0121,"[0.9879822134971619, 0.012017866596579552]"
5966,0,49.64%,88.22%,0.8325,"[0.41796186566352844, 0.582038164138794]"
5967,1,49.65%,88.22%,0.1099,"[0.1035967767238617, 0.8964032530784607]"
5968,1,49.66%,88.22%,0.1352,"[0.12060035020112991, 0.8793996572494507]"
5969,1,49.66%,88.22%,0.1438,"[0.14850865304470062, 0.8514913320541382]"
5970,1,49.67%,88.23%,0.1404,"[0.14001227915287018, 0.8599877953529358]"
5971,0,49.67%,88.23%,0.0355,"[0.6522802114486694, 0.34771978855133057]"
5972,1,49.67%,88.23%,0.465,"[0.37344714999198914, 0.6265528798103333]"
5973,1,49.68%,88.23%,0.1266,"[0.1201903447508812, 0.8798096776008606]"
5974,1,49.69%,88.23%,0.1301,"[0.12480873614549637, 0.8751912117004395]"
5975,1,49.70%,88.24%,0.123,"[0.10509679466485977, 0.8949032425880432]"
5976,1,49.71%,88.24%,0.1989,"[0.19331656396389008, 0.8066834211349487]"
5977,0,49.70%,88.24%,0.0118,"[0.9882699251174927, 0.011730031110346317]"
5978,0,49.69%,88.24%,0.0117,"[0.9883365035057068, 0.011663527227938175]"
5979,1,49.70%,88.24%,0.1243,"[0.11608240008354187, 0.8839176297187805]"
5980,0,49.69%,88.25%,0.0117,"[0.9883846044540405, 0.011615347117185593]"
5981,0,49.68%,88.25%,0.0117,"[0.9883745908737183, 0.011625380255281925]"
5982,0,49.67%,88.25%,0.0117,"[0.9883846044540405, 0.011615347117185593]"
5983,1,49.68%,88.25%,0.1084,"[0.1008911058306694, 0.8991089463233948]"
5984,1,49.69%,88.25%,0.1192,"[0.10914643108844757, 0.8908535838127136]"
5985,1,49.70%,88.26%,0.112,"[0.1042337566614151, 0.8957662582397461]"
5986,1,49.71%,88.26%,0.1226,"[0.1104203537106514, 0.8895796537399292]"
5987,1,49.72%,88.26%,0.1115,"[0.10295792669057846, 0.8970420360565186]"
5988,0,49.71%,88.26%,0.0116,"[0.9884641766548157, 0.011535863392055035]"
5989,0,49.70%,88.26%,0.0116,"[0.9884192943572998, 0.011580701917409897]"
5990,0,49.69%,88.27%,0.012,"[0.9881106615066528, 0.011889354325830936]"
5991,1,49.70%,88.27%,0.1145,"[0.10735820233821869, 0.8926417231559753]"
5992,0,49.69%,88.25%,1.8617,"[0.16040091216564178, 0.839599072933197]"
5993,0,49.68%,88.25%,0.0119,"[0.9881337285041809, 0.011866291984915733]"
5994,0,49.67%,88.26%,0.0116,"[0.9884375929832458, 0.01156244333833456]"
5995,0,49.67%,88.26%,0.012,"[0.9881064891815186, 0.01189352385699749]"
5996,0,49.66%,88.26%,0.0117,"[0.9884194135665894, 0.011580538004636765]"
5997,1,49.67%,88.26%,0.1027,"[0.09770980477333069, 0.9022901654243469]"
5998,1,49.67%,88.26%,0.1019,"[0.09921704232692719, 0.9007829427719116]"
5999,1,49.68%,88.27%,0.1109,"[0.10703590512275696, 0.8929640650749207]"
6000,0,49.68%,88.25%,2.1734,"[0.11023835092782974, 0.8897616863250732]"
6001,0,49.67%,88.25%,0.0116,"[0.9884510040283203, 0.01154899038374424]"
6002,0,49.66%,88.26%,0.0118,"[0.9882772564888, 0.011722804047167301]"
6003,0,49.65%,88.26%,0.0118,"[0.9882161021232605, 0.011783859692513943]"
6004,1,49.66%,88.26%,0.1286,"[0.12334917485713959, 0.876650869846344]"
6005,1,49.67%,88.26%,0.1118,"[0.10496727377176285, 0.8950327038764954]"
6006,1,49.68%,88.26%,0.1388,"[0.13621105253696442, 0.8637889623641968]"
6007,0,49.67%,88.25%,2.1418,"[0.11819595843553543, 0.8818040490150452]"
6008,1,49.68%,88.25%,0.179,"[0.1463797241449356, 0.8536202311515808]"
6009,0,49.67%,88.25%,0.0122,"[0.988085150718689, 0.011914819478988647]"
6010,1,49.68%,88.25%,0.14,"[0.12512649595737457, 0.8748734593391418]"
6011,1,49.68%,88.26%,0.1225,"[0.1163511723279953, 0.8836488127708435]"
6012,0,49.68%,88.26%,0.0116,"[0.988520085811615, 0.011479933746159077]"
6013,0,49.67%,88.26%,0.0116,"[0.9884802103042603, 0.011519718915224075]"
6014,1,49.68%,88.26%,0.1357,"[0.1404251605272293, 0.8595748543739319]"
6015,0,49.67%,88.26%,0.0179,"[0.8887544274330139, 0.11124557256698608]"
6016,1,49.68%,88.27%,0.1466,"[0.1486009657382965, 0.8513990044593811]"
6017,0,49.67%,88.25%,1.9749,"[0.13471364974975586, 0.8652862906455994]"
6018,0,49.66%,88.25%,0.0116,"[0.9884576201438904, 0.011542405001819134]"
6019,1,49.67%,88.26%,0.167,"[0.14208181202411652, 0.8579181432723999]"
6020,1,49.68%,88.26%,0.1675,"[0.1486348807811737, 0.8513651490211487]"
6021,0,49.67%,88.26%,0.0116,"[0.9884951710700989, 0.0115048848092556]"
6022,1,49.68%,88.25%,0.632,"[0.5009666681289673, 0.4990333020687103]"
6023,1,49.68%,88.25%,0.1182,"[0.11661776900291443, 0.8833822011947632]"
6024,0,49.68%,88.25%,0.0116,"[0.9885031580924988, 0.01149678509682417]"
6025,1,49.68%,88.23%,0.7658,"[0.5237369537353516, 0.4762630760669708]"
6026,1,49.69%,88.24%,0.1186,"[0.10827691853046417, 0.8917231559753418]"
6027,1,49.70%,88.24%,0.1223,"[0.10900899022817612, 0.8909909725189209]"
6028,1,49.71%,88.24%,0.1395,"[0.13488401472568512, 0.8651159405708313]"
6029,1,49.72%,88.24%,0.1452,"[0.1352764368057251, 0.8647235631942749]"
6030,0,49.71%,88.24%,0.0119,"[0.9881739616394043, 0.011825996451079845]"
6031,0,49.70%,88.25%,0.0116,"[0.9884236454963684, 0.011576380580663681]"
6032,1,49.71%,88.25%,0.1479,"[0.1348951756954193, 0.8651047945022583]"
6033,1,49.72%,88.25%,0.1153,"[0.11526992917060852, 0.8847301006317139]"
